Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
2020/8/18 5:27:11,258.867,13.2,39909.5303
2020/8/18 5:28:11,257.598,12.585,39980.55591
2020/8/18 5:29:11,256.369,11.902,40059.67125
2020/8/18 5:30:11,255.183,11.154,40146.6688
2020/8/18 5:31:11,254.044,10.344,40241.31667
2020/8/18 5:32:11,252.954,9.475,40343.35943
2020/8/18 5:33:11,251.916,8.551,40452.51886
2020/8/18 5:34:11,250.932,7.574,40568.49487
2020/8/18 5:35:11,250.004,6.547,40690.96653
2020/8/18 5:36:11,249.134,5.474,40819.59298
2020/8/18 5:37:11,248.322,4.358,40954.01463
2020/8/18 5:38:11,247.571,3.203,41093.85423
2020/8/18 5:39:11,246.881,2.012,41238.71809
2020/8/18 5:40:11,246.253,0.788,41388.19727
2020/8/18 5:41:11,245.688,-0.465,41541.86893
2020/8/18 5:42:11,245.186,-1.745,41699.29742
2020/8/18 5:43:11,244.749,-3.048,41860.03569
2020/8/18 5:44:11,244.377,-4.37,42023.62652
2020/8/18 5:45:11,244.069,-5.709,42189.60388
2020/8/18 5:46:11,243.828,-7.062,42357.49413
2020/8/18 5:47:11,243.654,-8.425,42526.81739
2020/8/18 5:48:11,243.546,-9.795,42697.08875
2020/8/18 5:49:11,243.507,-11.169,42867.81959
2020/8/18 5:50:11,243.537,-12.544,43038.51879
2020/8/18 5:51:11,243.636,-13.917,43208.69395
2020/8/18 5:52:11,243.806,-15.285,43377.85265
2020/8/18 5:53:11,244.047,-16.644,43545.50358
2020/8/18 5:54:11,244.362,-17.992,43711.15775
2020/8/18 5:55:11,244.75,-19.325,43874.32962
2020/8/18 5:56:11,245.213,-20.64,44034.53821
2020/8/18 5:57:11,245.752,-21.933,44191.30821
2020/8/18 5:58:11,246.369,-23.202,44344.17104
2020/8/18 5:59:11,247.064,-24.441,44492.66594
2020/8/18 5:59:17,247.136,-24.559,44506.76122
2020/8/18 6:33:48,298.406,-24.697,44534.7043
2020/8/18 6:34:47,299.336,-23.275,44365.02565
2020/8/18 6:35:47,300.19,-21.78,44185.30514
2020/8/18 6:36:47,300.957,-20.232,43997.97748
2020/8/18 6:37:47,301.637,-18.635,43803.51556
2020/8/18 6:38:47,302.229,-16.992,43602.42755
2020/8/18 6:39:47,302.734,-15.308,43395.25666
2020/8/18 6:40:47,303.15,-13.585,43182.58097
2020/8/18 6:41:47,303.479,-11.826,42965.01309
2020/8/18 6:42:47,303.718,-10.037,42743.19956
2020/8/18 6:43:47,303.869,-8.219,42517.82022
2020/8/18 6:44:47,303.928,-6.378,42289.58724
2020/8/18 6:45:47,303.897,-4.516,42059.24405
2020/8/18 6:46:47,303.772,-2.638,41827.56391
2020/8/18 6:47:47,303.552,-0.749,41595.34833
2020/8/18 6:48:47,303.235,1.148,41363.42516
2020/8/18 6:49:47,302.819,3.048,41132.64633
2020/8/18 6:50:47,302.3,4.945,40903.8854
2020/8/18 6:51:47,301.676,6.834,40678.03459
2020/8/18 6:52:47,300.942,8.709,40456.00163
2020/8/18 6:53:47,300.097,10.564,40238.70609
2020/8/18 6:54:47,299.135,12.391,40027.07548
2020/8/18 6:55:47,298.052,14.183,39822.04084
2020/8/18 6:56:47,296.846,15.933,39624.53208
2020/8/18 6:57:47,295.512,17.631,39435.47285
2020/8/18 6:58:47,294.048,19.268,39255.77523
2020/8/18 6:59:47,292.45,20.835,39086.33394
2020/8/18 7:00:47,290.717,22.321,38928.02048
2020/8/18 7:01:47,288.849,23.715,38781.6769
2020/8/18 7:02:47,286.848,25.006,38648.10959
2020/8/18 7:03:47,284.715,26.182,38528.08287
2020/8/18 7:04:47,282.458,27.232,38422.31273
2020/8/18 7:05:47,280.084,28.146,38331.46056
2020/8/18 7:06:47,277.604,28.912,38256.12718
2020/8/18 7:07:47,275.031,29.521,38196.84722
2020/8/18 7:08:47,272.383,29.965,38154.08371
2020/8/18 7:09:47,269.679,30.237,38128.22348
2020/8/18 7:10:47,266.939,30.332,38119.57284
2020/8/18 7:11:47,264.185,30.246,38128.35426
2020/8/18 7:12:47,261.439,29.98,38154.70352
2020/8/18 7:13:47,258.725,29.534,38198.6679
2020/8/18 7:14:47,256.063,28.912,38260.205
2020/8/18 7:15:47,253.472,28.119,38339.18268
2020/8/18 7:16:47,250.968,27.162,38435.37952
2020/8/18 7:17:47,248.566,26.049,38548.48656
2020/8/18 7:18:47,246.277,24.791,38678.10935
2020/8/18 7:19:47,244.11,23.396,38823.77126
2020/8/18 7:20:47,242.069,21.876,38984.91695
2020/8/18 7:21:47,240.159,20.24,39160.91697
2020/8/18 7:22:47,238.381,18.501,39351.07241
2020/8/18 7:23:47,236.736,16.667,39554.62022
2020/8/18 7:24:47,235.221,14.75,39770.73893
2020/8/18 7:25:47,233.836,12.758,39998.5543
2020/8/18 7:26:47,232.576,10.7,40237.14535
2020/8/18 7:27:47,231.44,8.585,40485.55048
2020/8/18 7:28:47,230.423,6.422,40742.77331
2020/8/18 7:29:47,229.523,4.216,41007.78871
2020/8/18 7:30:47,228.737,1.975,41279.54849
2020/8/18 7:31:47,228.062,-0.294,41556.98706
2020/8/18 7:32:47,227.495,-2.586,41839.02666
2020/8/18 7:33:47,227.036,-4.895,42124.58246
2020/8/18 7:34:47,226.682,-7.217,42412.56737
2020/8/18 7:35:47,226.433,-9.546,42701.89648
2020/8/18 7:36:47,226.29,-11.878,42991.49124
2020/8/18 7:37:47,226.252,-14.208,43280.28335
2020/8/18 7:38:47,226.32,-16.532,43567.21827
2020/8/18 7:39:47,226.499,-18.846,43851.25858
2020/8/18 7:40:47,226.789,-21.146,44131.38687
2020/8/18 7:41:47,227.195,-23.427,44406.60855
2020/8/18 7:42:18,227.45,-24.587,44545.51086
2020/8/18 8:21:20,321.284,-24.732,44581.25304
2020/8/18 8:22:20,322.074,-22.18,44275.73117
2020/8/18 8:23:20,322.745,-19.575,43960.08305
2020/8/18 8:24:20,323.303,-16.921,43635.53208
2020/8/18 8:25:20,323.752,-14.223,43303.11035
2020/8/18 8:26:20,324.095,-11.482,42963.90692
2020/8/18 8:27:20,324.334,-8.701,42619.06706
2020/8/18 8:28:20,324.471,-5.883,42269.7911
2020/8/18 8:29:20,324.504,-3.031,41917.33297
2020/8/18 8:30:20,324.433,-0.147,41562.99818
2020/8/18 8:31:20,324.255,2.765,41208.14134
2020/8/18 8:32:20,323.965,5.703,40854.16315
2020/8/18 8:33:20,323.56,8.663,40502.5066
2020/8/18 8:34:20,323.031,11.641,40154.65258
2020/8/18 8:35:20,322.37,14.631,39812.11457
2020/8/18 8:36:20,321.565,17.628,39476.43257
2020/8/18 8:37:20,320.604,20.626,39149.16606
2020/8/18 8:38:20,319.471,23.617,38831.88602
2020/8/18 8:39:20,318.146,26.591,38526.16596
2020/8/18 8:40:20,316.608,29.536,38233.57201
2020/8/18 8:41:20,314.83,32.44,37955.65201
2020/8/18 8:42:20,312.782,35.285,37693.92378
2020/8/18 8:43:20,310.43,38.053,37449.86254
2020/8/18 8:44:20,307.738,40.721,37224.88774
2020/8/18 8:45:20,304.665,43.259,37020.34947
2020/8/18 8:46:20,301.173,45.637,36837.51453
2020/8/18 8:47:20,297.228,47.815,36677.55267
2020/8/18 8:48:20,292.808,49.753,36541.52309
2020/8/18 8:49:20,287.909,51.405,36430.36166
2020/8/18 8:50:20,282.562,52.723,36344.86898
2020/8/18 8:51:20,276.833,53.664,36285.70001
2020/8/18 8:52:20,270.83,54.194,36253.35502
2020/8/18 8:53:20,264.698,54.288,36248.1727
2020/8/18 8:54:20,258.598,53.941,36270.32506
2020/8/18 8:55:20,252.686,53.166,36319.81496
2020/8/18 8:56:20,247.091,51.988,36396.47556
2020/8/18 8:57:20,241.905,50.445,36499.97249
2020/8/18 8:58:20,237.176,48.583,36629.80793
2020/8/18 8:59:20,232.918,46.446,36785.32715
2020/8/18 9:00:20,229.119,44.077,36965.72657
2020/8/18 9:01:20,225.75,41.518,37170.06385
2020/8/18 9:02:20,222.774,38.801,37397.26896
2020/8/18 9:03:20,220.151,35.959,37646.15662
2020/8/18 9:04:20,217.842,33.016,37915.43908
2020/8/18 9:05:20,215.811,29.993,38203.73965
2020/8/18 9:06:20,214.025,26.909,38509.60603
2020/8/18 9:07:20,212.456,23.778,38831.5237
2020/8/18 9:08:20,211.078,20.613,39167.92871
2020/8/18 9:09:20,209.871,17.423,39517.2201
2020/8/18 9:10:20,208.816,14.218,39877.77156
2020/8/18 9:11:20,207.898,11.005,40247.94211
2020/8/18 9:12:20,207.104,7.788,40626.08611
2020/8/18 9:13:20,206.423,4.574,41010.56226
2020/8/18 9:14:20,205.846,1.365,41399.74176
2020/8/18 9:15:20,205.367,-1.834,41792.01536
2020/8/18 9:16:20,204.98,-5.022,42185.79987
2020/8/18 9:17:20,204.681,-8.195,42579.54354
2020/8/18 9:18:20,204.467,-11.353,42971.73095
2020/8/18 9:19:20,204.336,-14.493,43360.88699
2020/8/18 9:20:20,204.288,-17.615,43745.5804
2020/8/18 9:21:20,204.325,-20.717,44124.42049
2020/8/18 9:22:20,204.448,-23.798,44496.08428
2020/8/18 9:22:36,204.496,-24.619,44594.23875
2020/8/18 10:03:24,345.078,-24.865,44644.7114
2020/8/18 10:04:23,345.54,-21.67,44261.69016
2020/8/18 10:05:23,345.942,-18.401,43864.23347
2020/8/18 10:06:23,346.285,-15.094,43457.99174
2020/8/18 10:07:23,346.573,-11.749,43044.33812
2020/8/18 10:08:23,346.808,-8.366,42624.71273
2020/8/18 10:09:23,346.995,-4.943,42200.62151
2020/8/18 10:10:23,347.134,-1.481,41773.63461
2020/8/18 10:11:23,347.226,2.022,41345.38416
2020/8/18 10:12:23,347.271,5.566,40917.56135
2020/8/18 10:13:23,347.268,9.152,40491.9126
2020/8/18 10:14:23,347.216,12.779,40070.23496
2020/8/18 10:15:23,347.11,16.448,39654.37027
2020/8/18 10:16:23,346.948,20.159,39246.19826
2020/8/18 10:17:23,346.722,23.912,38847.62834
2020/8/18 10:18:23,346.424,27.705,38460.59001
2020/8/18 10:19:23,346.044,31.538,38087.02178
2020/8/18 10:20:23,345.567,35.408,37728.85867
2020/8/18 10:21:23,344.972,39.313,37388.01816
2020/8/18 10:22:23,344.233,43.25,37066.38475
2020/8/18 10:23:23,343.312,47.214,36765.79322
2020/8/18 10:24:23,342.155,51.199,36488.0107
2020/8/18 10:25:23,340.682,55.195,36234.71797
2020/8/18 10:26:23,338.775,59.191,36007.49021
2020/8/18 10:27:23,336.243,63.166,35807.77771
2020/8/18 10:28:23,332.774,67.091,35636.88685
2020/8/18 10:29:23,327.824,70.913,35495.96214
2020/8/18 10:30:23,320.402,74.531,35385.96963
2020/8/18 10:31:23,308.707,77.741,35307.68239
2020/8/18 10:32:23,290.116,80.114,35261.66842
2020/8/18 10:33:23,264.459,80.95,35248.28161
2020/8/18 10:34:23,239.495,79.854,35267.65596
2020/8/18 10:35:23,221.99,77.32,35319.70328
2020/8/18 10:36:23,211.013,74.024,35404.11459
2020/8/18 10:37:23,203.986,70.355,35520.36499
2020/8/18 10:38:23,199.245,66.498,35667.72191
2020/8/18 10:39:23,195.878,62.544,35845.25642
2020/8/18 10:40:23,193.384,58.541,36051.85711
2020/8/18 10:41:23,191.471,54.517,36286.24615
2020/8/18 10:42:23,189.961,50.492,36546.99683
2020/8/18 10:43:23,188.742,46.476,36832.5523
2020/8/18 10:44:23,187.739,42.479,37141.2446
2020/8/18 10:45:23,186.898,38.506,37471.31394
2020/8/18 10:46:23,186.183,34.563,37820.92734
2020/8/18 10:47:23,185.568,30.651,38188.19675
2020/8/18 10:48:23,185.032,26.775,38571.19585
2020/8/18 10:49:23,184.561,22.935,38967.97586
2020/8/18 10:50:23,184.141,19.132,39376.57975
2020/8/18 10:51:23,183.764,15.368,39795.05511
2020/8/18 10:52:23,183.423,11.641,40221.46557
2020/8/18 10:53:23,183.11,7.953,40653.90069
2020/8/18 10:54:23,182.822,4.303,41090.48449
2020/8/18 10:55:23,182.553,0.69,41529.38278
2020/8/18 10:56:23,182.3,-2.886,41968.80921
2020/8/18 10:57:23,182.06,-6.427,42407.03031
2020/8/18 10:58:23,181.83,-9.933,42842.36953
2020/8/18 10:59:23,181.606,-13.406,43273.21049
2020/8/18 11:00:23,181.387,-16.847,43697.99946
2020/8/18 11:01:23,181.17,-20.257,44115.2473
2020/8/18 11:02:23,180.951,-23.637,44523.53076
2020/8/18 11:02:42,180.883,-24.678,44647.8855
2020/8/18 11:43:49,8.856,-24.933,44697.62071
2020/8/18 11:44:49,8.946,-21.62,44300.53646
2020/8/18 11:45:49,9.069,-18.267,43892.63694
2020/8/18 11:46:49,9.223,-14.887,43477.16027
2020/8/18 11:47:49,9.411,-11.48,43055.5622
2020/8/18 11:48:49,9.635,-8.044,42629.35915
2020/8/18 11:49:49,9.896,-4.579,42200.12622
2020/8/18 11:50:49,10.198,-1.085,41769.49473
2020/8/18 11:51:49,10.544,2.439,41339.14898
2020/8/18 11:52:49,10.941,5.993,40910.82231
2020/8/18 11:53:49,11.393,9.577,40486.29221
2020/8/18 11:54:49,11.909,13.19,40067.37449
2020/8/18 11:55:49,12.498,16.831,39655.91635
2020/8/18 11:56:49,13.171,20.498,39253.78828
2020/8/18 11:57:49,13.942,24.189,38862.87466
2020/8/18 11:58:49,14.829,27.901,38485.06308
2020/8/18 11:59:49,15.854,31.63,38122.23235
2020/8/18 12:00:49,17.047,35.37,37776.23914
2020/8/18 12:01:49,18.445,39.112,37448.90331
2020/8/18 12:02:49,20.095,42.849,37141.9923
2020/8/18 12:03:49,22.063,46.565,36857.20427
2020/8/18 12:04:49,24.433,50.243,36596.15085
2020/8/18 12:05:49,27.322,53.858,36360.33918
2020/8/18 12:06:49,30.886,57.376,36151.15427
2020/8/18 12:07:49,35.338,60.748,35969.84149
2020/8/18 12:08:49,40.957,63.903,35817.49021
2020/8/18 12:09:49,48.081,66.739,35695.01858
2020/8/18 12:10:49,57.046,69.114,35603.16048
2020/8/18 12:11:49,67.995,70.847,35542.45449
2020/8/18 12:12:49,80.571,71.748,35513.23583
2020/8/18 12:13:49,93.735,71.692,35515.63117
2020/8/18 12:14:49,106.137,70.689,35549.55674
2020/8/18 12:15:49,116.818,68.879,35614.71969
2020/8/18 12:16:49,125.501,66.456,35710.62279
2020/8/18 12:17:49,132.373,63.598,35836.57209
2020/8/18 12:18:49,137.776,60.442,35991.6875
2020/8/18 12:19:49,142.041,57.085,36174.91576
2020/8/18 12:20:49,145.439,53.594,36385.04535
2020/8/18 12:21:49,148.174,50.017,36620.72302
2020/8/18 12:22:49,150.396,46.386,36880.47121
2020/8/18 12:23:49,152.216,42.726,37162.70609
2020/8/18 12:24:49,153.716,39.053,37465.75562
2020/8/18 12:25:49,154.958,35.38,37787.87736
2020/8/18 12:26:49,155.986,31.717,38127.27554
2020/8/18 12:27:49,156.837,28.071,38482.11726
2020/8/18 12:28:49,157.537,24.448,38850.54757
2020/8/18 12:29:49,158.107,20.853,39230.70323
2020/8/18 12:30:49,158.563,17.288,39620.72518
2020/8/18 12:31:49,158.917,13.756,40018.76963
2020/8/18 12:32:49,159.179,10.259,40423.01775
2020/8/18 12:33:49,159.356,6.799,40831.68415
2020/8/18 12:34:49,159.454,3.376,41243.02401
2020/8/18 12:35:49,159.475,-0.009,41655.33921
2020/8/18 12:36:49,159.423,-3.355,42066.98327
2020/8/18 12:37:49,159.298,-6.661,42476.36551
2020/8/18 12:38:49,159.1,-9.928,42881.95427
2020/8/18 12:39:49,158.827,-13.156,43282.27948
2020/8/18 12:40:49,158.477,-16.342,43675.93456
2020/8/18 12:41:49,158.045,-19.488,44061.57784
2020/8/18 12:42:49,157.527,-22.593,44437.93347
2020/8/18 12:43:32,157.098,-24.791,44701.24852
2020/8/18 13:23:49,32.299,-24.943,44733.09387
2020/8/18 13:24:49,32.026,-22.118,44394.78518
2020/8/18 13:25:49,31.856,-19.25,44046.8115
2020/8/18 13:26:49,31.789,-16.364,43693.11056
2020/8/18 13:27:49,31.822,-13.461,43334.95042
2020/8/18 13:28:49,31.953,-10.546,42973.63829
2020/8/18 13:29:49,32.182,-7.619,42610.51764
2020/8/18 13:30:49,32.511,-4.685,42246.96496
2020/8/18 13:31:49,32.941,-1.745,41884.38584
2020/8/18 13:32:49,33.478,1.195,41524.21066
2020/8/18 13:33:49,34.124,4.133,41167.88963
2020/8/18 13:34:49,34.887,7.063,40816.88712
2020/8/18 13:35:49,35.774,9.98,40472.67545
2020/8/18 13:36:49,36.794,12.878,40136.7279
2020/8/18 13:37:49,37.958,15.749,39810.51102
2020/8/18 13:38:49,39.277,18.585,39495.47637
2020/8/18 13:39:49,40.766,21.376,39193.05149
2020/8/18 13:40:49,42.439,24.111,38904.63027
2020/8/18 13:41:49,44.312,26.776,38631.56297
2020/8/18 13:42:49,46.405,29.356,38375.1456
2020/8/18 13:43:49,48.733,31.834,38136.60929
2020/8/18 13:44:49,51.316,34.191,37917.10921
2020/8/18 13:45:49,54.168,36.404,37717.71407
2020/8/18 13:46:49,57.302,38.45,37539.39533
2020/8/18 13:47:49,60.724,40.303,37383.01752
2020/8/18 13:48:49,64.432,41.937,37249.32882
2020/8/18 13:49:49,68.41,43.323,37138.95302
2020/8/18 13:50:49,72.63,44.438,37052.38237
2020/8/18 13:51:49,77.048,45.258,36989.97216
2020/8/18 13:52:49,81.604,45.766,36951.93651
2020/8/18 13:53:49,86.229,45.952,36938.34629
2020/8/18 13:54:49,90.846,45.813,36949.12831
2020/8/18 13:55:49,95.378,45.355,36984.06687
2020/8/18 13:56:49,99.755,44.59,37042.80655
2020/8/18 13:57:49,103.921,43.539,37124.85711
2020/8/18 13:58:49,107.833,42.225,37229.59966
2020/8/18 13:59:49,111.464,40.676,37356.29446
2020/8/18 14:00:49,114.801,38.919,37504.08962
2020/8/18 14:01:49,117.843,36.983,37672.03111
2020/8/18 14:02:49,120.595,34.893,37859.07312
2020/8/18 14:03:49,123.072,32.673,38064.08925
2020/8/18 14:04:49,125.288,30.346,38285.88366
2020/8/18 14:05:49,127.261,27.93,38523.20248
2020/8/18 14:06:49,129.009,25.445,38774.74487
2020/8/18 14:07:49,130.549,22.904,39039.17392
2020/8/18 14:08:49,131.897,20.32,39315.12695
2020/8/18 14:09:49,133.068,17.706,39601.2253
2020/8/18 14:10:49,134.075,15.071,39896.08344
2020/8/18 14:11:49,134.93,12.424,40198.31736
2020/8/18 14:12:49,135.643,9.773,40506.55221
2020/8/18 14:13:49,136.223,7.125,40819.42922
2020/8/18 14:14:49,136.677,4.484,41135.6118
2020/8/18 14:15:49,137.01,1.857,41453.791
2020/8/18 14:16:49,137.228,-0.752,41772.6902
2020/8/18 14:17:49,137.335,-3.338,42091.0692
2020/8/18 14:18:49,137.332,-5.898,42407.72773
2020/8/18 14:19:49,137.222,-8.427,42721.50831
2020/8/18 14:20:49,137.006,-10.923,43031.29874
2020/8/18 14:21:49,136.683,-13.381,43336.03402
2020/8/18 14:22:49,136.252,-15.799,43634.69796
2020/8/18 14:23:49,135.712,-18.172,43926.32438
2020/8/18 14:24:49,135.06,-20.497,44209.99802
2020/8/18 14:25:49,134.293,-22.77,44484.85523
2020/8/18 14:26:48,133.417,-24.962,44747.18473
2020/8/18 15:04:26,54.66,-24.935,44749.56655
2020/8/18 15:05:26,54.084,-23.018,44520.28842
2020/8/18 15:06:26,53.618,-21.068,44285.0521
2020/8/18 15:07:26,53.26,-19.1,44045.57448
2020/8/18 15:08:26,53.008,-17.117,43802.68952
2020/8/18 15:09:26,52.858,-15.124,43557.24611
2020/8/18 15:10:26,52.808,-13.125,43310.10579
2020/8/18 15:11:26,52.857,-11.125,43062.14014
2020/8/18 15:12:26,53.004,-9.127,42814.22808
2020/8/18 15:13:26,53.246,-7.137,42567.253
2020/8/18 15:14:26,53.585,-5.159,42322.09967
2020/8/18 15:15:26,54.02,-3.198,42079.65098
2020/8/18 15:16:26,54.551,-1.258,41840.78452
2020/8/18 15:17:26,55.179,0.655,41606.38754
2020/8/18 15:18:26,55.903,2.536,41377.2816
2020/8/18 15:19:26,56.725,4.38,41154.32243
2020/8/18 15:20:26,57.645,6.18,40938.32928
2020/8/18 15:21:26,58.664,7.93,40730.0969
2020/8/18 15:22:26,59.782,9.625,40530.39146
2020/8/18 15:23:26,61,11.257,40339.94648
2020/8/18 15:24:26,62.317,12.82,40159.45864
2020/8/18 15:25:26,63.732,14.307,39989.58392
2020/8/18 15:26:26,65.244,15.711,39830.93367
2020/8/18 15:27:26,66.85,17.024,39684.0708
2020/8/18 15:28:26,68.547,18.24,39549.50651
2020/8/18 15:29:26,70.33,19.353,39427.69699
2020/8/18 15:30:26,72.193,20.355,39319.0405
2020/8/18 15:31:26,74.128,21.24,39223.87506
2020/8/18 15:32:26,76.128,22.003,39142.47632
2020/8/18 15:33:26,78.183,22.64,39075.05591
2020/8/18 15:34:26,80.281,23.147,39021.76052
2020/8/18 15:35:26,82.411,23.52,38982.67123
2020/8/18 15:36:26,84.56,23.759,38957.80341
2020/8/18 15:37:26,86.714,23.862,38947.1074
2020/8/18 15:38:26,88.861,23.831,38950.46944
2020/8/18 15:39:26,90.986,23.666,38967.71311
2020/8/18 15:40:26,93.078,23.372,38998.60161
2020/8/18 15:41:26,95.125,22.951,39042.84007
2020/8/18 15:42:26,97.116,22.41,39100.07845
2020/8/18 15:43:26,99.041,21.753,39169.91493
2020/8/18 15:44:26,100.892,20.987,39251.8994
2020/8/18 15:45:26,102.661,20.118,39345.53732
2020/8/18 15:46:26,104.345,19.155,39450.29381
2020/8/18 15:47:26,105.937,18.104,39565.59779
2020/8/18 15:48:26,107.435,16.974,39690.84628
2020/8/18 15:49:26,108.837,15.771,39825.40873
2020/8/18 15:50:26,110.142,14.502,39968.63129
2020/8/18 15:51:26,111.349,13.176,40119.84108
2020/8/18 15:52:26,112.46,11.799,40278.35032
2020/8/18 15:53:26,113.473,10.378,40443.46028
2020/8/18 15:54:26,114.392,8.919,40614.46519
2020/8/18 15:55:26,115.217,7.429,40790.65583
2020/8/18 15:56:26,115.95,5.913,40971.32294
2020/8/18 15:57:26,116.593,4.376,41155.76049
2020/8/18 15:58:26,117.147,2.824,41343.2686
2020/8/18 15:59:26,117.615,1.262,41533.15625
2020/8/18 16:00:26,117.997,-0.306,41724.7438
2020/8/18 16:01:26,118.297,-1.876,41917.36526
2020/8/18 16:02:26,118.515,-3.442,42110.37024
2020/8/18 16:03:26,118.653,-5.002,42303.1258
2020/8/18 16:04:26,118.712,-6.552,42495.01799
2020/8/18 16:05:26,118.694,-8.088,42685.45325
2020/8/18 16:06:26,118.599,-9.607,42873.85952
2020/8/18 16:07:26,118.428,-11.105,43059.6873
2020/8/18 16:08:26,118.183,-12.579,43242.41043
2020/8/18 16:09:26,117.864,-14.027,43421.52675
2020/8/18 16:10:26,117.472,-15.444,43596.55863
2020/8/18 16:11:26,117.008,-16.829,43767.05336
2020/8/18 16:12:26,116.471,-18.179,43932.58337
2020/8/18 16:13:26,115.864,-19.49,44092.74646
2020/8/18 16:14:26,115.186,-20.76,44247.1658
2020/8/18 16:15:26,114.439,-21.985,44395.48986
2020/8/18 16:16:26,113.624,-23.164,44537.3924
2020/8/18 16:17:26,112.741,-24.294,44672.57226
2020/8/18 16:17:58,112.238,-24.882,44742.59233
2020/8/18 16:49:58,70.89,-24.959,44748.45183
2020/8/18 16:50:58,70.098,-23.971,44630.39771
2020/8/18 16:51:58,69.365,-22.943,44506.99738
2020/8/18 16:52:58,68.694,-21.882,44378.98813
2020/8/18 16:53:58,68.087,-20.791,44246.68869
2020/8/18 16:54:58,67.542,-19.672,44110.42727
2020/8/18 16:55:58,67.059,-18.528,43970.54125
2020/8/18 16:56:58,66.638,-17.361,43827.37674
2020/8/18 16:57:58,66.28,-16.174,43681.28836
2020/8/18 16:58:58,65.983,-14.97,43532.63873
2020/8/18 16:59:58,65.748,-13.751,43381.79812
2020/8/18 17:00:58,65.575,-12.519,43229.14405
2020/8/18 17:01:58,65.462,-11.277,43075.06078
2020/8/18 17:02:58,65.411,-10.029,42919.93891
2020/8/18 17:03:58,65.42,-8.775,42764.17477
2020/8/18 17:04:58,65.49,-7.519,42608.16992
2020/8/18 17:05:58,65.621,-6.263,42452.33053
2020/8/18 17:06:58,65.813,-5.011,42297.06671
2020/8/18 17:07:58,66.066,-3.765,42142.79185
2020/8/18 17:08:58,66.38,-2.527,41989.92185
2020/8/18 17:09:58,66.755,-1.3,41838.87427
2020/8/18 17:10:58,67.192,-0.088,41690.06753
2020/8/18 17:11:58,67.689,1.106,41543.91991
2020/8/18 17:12:58,68.248,2.28,41400.84862
2020/8/18 17:13:58,68.868,3.43,41261.26866
