Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
2020/8/18 6:30:22,320.786,27.39,38432.733
2020/8/18 6:31:22,318.65,30.457,38130.92928
2020/8/18 6:32:22,316.22,33.425,37849.92881
2020/8/18 6:33:22,313.463,36.272,37591.36992
2020/8/18 6:34:22,310.344,38.966,37356.78103
2020/8/18 6:35:22,306.831,41.474,37147.56305
2020/8/18 6:36:22,302.898,43.757,36964.97226
2020/8/18 6:37:22,298.532,45.773,36810.10434
2020/8/18 6:38:22,293.741,47.478,36683.87954
2020/8/18 6:39:22,288.559,48.826,36587.0301
2020/8/18 6:40:22,283.059,49.779,36520.0896
2020/8/18 6:41:22,277.343,50.306,36483.38536
2020/8/18 6:42:22,271.542,50.39,36477.03356
2020/8/18 6:43:22,265.801,50.03,36500.93758
2020/8/18 6:44:22,260.254,49.241,36554.78962
2020/8/18 6:45:22,255.013,48.053,36638.07549
2020/8/18 6:46:22,250.158,46.505,36750.08225
2020/8/18 6:47:22,245.732,44.641,36889.90898
2020/8/18 6:48:22,241.748,42.508,37056.47947
2020/8/18 6:49:22,238.2,40.149,37248.55745
2020/8/18 6:50:22,235.063,37.605,37464.76277
2020/8/18 6:51:22,232.306,34.911,37703.5892
2020/8/18 6:52:22,229.896,32.098,37963.42234
2020/8/18 6:53:22,227.799,29.193,38242.55811
2020/8/18 6:54:22,225.983,26.219,38539.22064
2020/8/18 6:55:22,224.421,23.193,38851.57991
2020/8/18 6:56:22,223.085,20.133,39177.7683
2020/8/18 6:57:22,221.955,17.051,39515.8963
2020/8/18 6:58:22,221.013,13.959,39864.0669
2020/8/18 6:59:22,220.241,10.865,40220.38861
2020/8/18 7:00:22,219.629,7.779,40582.98748
2020/8/18 7:01:22,219.164,4.708,40950.01738
2020/8/18 7:02:22,218.84,1.656,41319.66927
2020/8/18 7:03:22,218.649,-1.37,41690.17911
2020/8/18 7:04:22,218.587,-4.366,42059.83462
2020/8/18 7:05:22,218.652,-7.327,42426.98103
2020/8/18 7:06:22,218.843,-10.249,42790.02575
2020/8/18 7:07:22,219.159,-13.129,43147.44225
2020/8/18 7:08:22,219.603,-15.961,43497.77314
2020/8/18 7:09:22,220.177,-18.743,43839.63254
2020/8/18 7:10:22,220.887,-21.47,44171.70786
2020/8/18 7:11:22,221.737,-24.137,44492.76108
2020/8/18 7:11:39,222.001,-24.871,44580.30855
2020/8/18 7:46:30,309.968,-24.702,44550.65352
2020/8/18 7:47:29,310.536,-22.311,44263.60546
2020/8/18 7:48:29,310.965,-19.863,43966.47127
2020/8/18 7:49:29,311.252,-17.39,43663.65406
2020/8/18 7:50:29,311.401,-14.899,43356.49589
2020/8/18 7:51:29,311.416,-12.395,43046.37835
2020/8/18 7:52:29,311.298,-9.885,42734.71799
2020/8/18 7:53:29,311.048,-7.375,42422.961
2020/8/18 7:54:29,310.665,-4.873,42112.57738
2020/8/18 7:55:29,310.15,-2.384,41805.05447
2020/8/18 7:56:29,309.499,0.084,41501.88972
2020/8/18 7:57:29,308.711,2.521,41204.58293
2020/8/18 7:58:29,307.782,4.921,40914.62772
2020/8/18 7:59:29,306.709,7.272,40633.50249
2020/8/18 8:00:29,305.487,9.565,40362.66068
2020/8/18 8:01:29,304.113,11.789,40103.52064
2020/8/18 8:02:29,302.583,13.932,39857.45499
2020/8/18 8:03:29,300.894,15.98,39625.7798
2020/8/18 8:04:29,299.043,17.921,39409.74348
2020/8/18 8:05:29,297.032,19.74,39210.51575
2020/8/18 8:06:29,294.861,21.423,39029.17687
2020/8/18 8:07:29,292.536,22.954,38866.70711
2020/8/18 8:08:29,290.063,24.319,38723.97701
2020/8/18 8:09:29,287.455,25.504,38601.73826
2020/8/18 8:10:29,284.727,26.496,38500.61587
2020/8/18 8:11:29,281.9,27.283,38421.10129
2020/8/18 8:12:29,278.996,27.857,38363.54722
2020/8/18 8:13:29,276.042,28.21,38328.16366
2020/8/18 8:14:29,273.067,28.34,38315.016
2020/8/18 8:15:29,270.102,28.247,38324.02438
2020/8/18 8:16:29,267.176,27.932,38354.9653
2020/8/18 8:17:29,264.318,27.403,38407.47438
2020/8/18 8:18:29,261.553,26.669,38481.05132
2020/8/18 8:19:29,258.902,25.74,38575.06583
2020/8/18 8:20:29,256.385,24.63,38688.76537
2020/8/18 8:21:29,254.014,23.353,38821.2837
2020/8/18 8:22:29,251.801,21.926,38971.65071
2020/8/18 8:23:29,249.751,20.362,39138.80261
2020/8/18 8:24:29,247.868,18.679,39321.59313
2020/8/18 8:25:29,246.152,16.892,39518.80449
2020/8/18 8:26:29,244.602,15.014,39729.15901
2020/8/18 8:27:29,243.216,13.06,39951.33025
2020/8/18 8:28:29,241.99,11.044,40183.954
2020/8/18 8:29:29,240.92,8.976,40425.63915
2020/8/18 8:30:29,240.002,6.869,40674.97774
2020/8/18 8:31:29,239.231,4.732,40930.55464
2020/8/18 8:32:29,238.602,2.577,41190.95649
2020/8/18 8:33:29,238.113,0.411,41454.78012
2020/8/18 8:34:29,237.76,-1.756,41720.64013
2020/8/18 8:35:29,237.54,-3.917,41987.17582
2020/8/18 8:36:29,237.45,-6.065,42253.05747
2020/8/18 8:37:29,237.488,-8.191,42516.99191
2020/8/18 8:38:29,237.654,-10.29,42777.72747
2020/8/18 8:39:29,237.945,-12.355,43034.05834
2020/8/18 8:40:29,238.363,-14.379,43284.82832
2020/8/18 8:41:29,238.906,-16.356,43528.93409
2020/8/18 8:42:29,239.574,-18.279,43765.328
2020/8/18 8:43:29,240.368,-20.142,43993.02036
2020/8/18 8:44:29,241.289,-21.939,44211.08146
2020/8/18 8:45:29,242.335,-23.662,44418.64303
2020/8/18 8:46:12,243.161,-24.848,44560.43084
2020/8/18 9:12:51,291.609,-24.992,44573.98858
2020/8/18 9:13:50,292.54,-23.484,44393.59945
2020/8/18 9:14:50,293.358,-21.899,44202.48292
2020/8/18 9:15:50,294.051,-20.266,44004.24203
2020/8/18 9:16:50,294.619,-18.593,43799.84992
2020/8/18 9:17:50,295.063,-16.887,43590.31741
2020/8/18 9:18:50,295.385,-15.156,43376.68975
2020/8/18 9:19:50,295.585,-13.406,43160.04276
2020/8/18 9:20:50,295.666,-11.644,42941.47868
2020/8/18 9:21:50,295.627,-9.878,42722.12155
2020/8/18 9:22:50,295.471,-8.116,42503.11225
2020/8/18 9:23:50,295.197,-6.365,42285.60298
2020/8/18 9:24:50,294.807,-4.631,42070.7514
2020/8/18 9:25:50,294.301,-2.924,41859.71429
2020/8/18 9:26:50,293.68,-1.251,41653.6409
2020/8/18 9:27:50,292.945,0.379,41453.66582
2020/8/18 9:28:50,292.097,1.96,41260.81533
2020/8/18 9:29:50,291.138,3.48,41076.34928
2020/8/18 9:30:50,290.07,4.932,40901.22302
2020/8/18 9:31:50,288.896,6.308,40736.43674
2020/8/18 9:32:50,287.619,7.598,40582.93741
2020/8/18 9:33:50,286.245,8.794,40441.61102
2020/8/18 9:34:50,284.778,9.887,40313.27514
2020/8/18 9:35:50,283.226,10.869,40198.67168
2020/8/18 9:36:50,281.596,11.734,40098.46027
2020/8/18 9:37:50,279.897,12.474,40013.2122
2020/8/18 9:38:50,278.141,13.082,39943.40508
2020/8/18 9:39:50,276.339,13.555,39889.41831
2020/8/18 9:40:50,274.502,13.888,39851.5296
2020/8/18 9:41:50,272.646,14.079,39829.9123
2020/8/18 9:42:50,270.782,14.126,39824.63394
2020/8/18 9:43:50,268.925,14.03,39835.65577
2020/8/18 9:44:50,267.09,13.792,39862.83349
2020/8/18 9:45:50,265.288,13.415,39905.9189
2020/8/18 9:46:50,263.533,12.903,39964.56274
2020/8/18 9:47:50,261.836,12.262,40038.31842
2020/8/18 9:48:50,260.208,11.498,40126.64668
2020/8/18 9:49:50,258.658,10.617,40228.92102
2020/8/18 9:50:50,257.194,9.629,40344.43375
2020/8/18 9:51:50,255.823,8.54,40472.40279
2020/8/18 9:52:50,254.551,7.36,40611.97874
2020/8/18 9:53:50,253.381,6.098,40762.25226
2020/8/18 9:54:50,252.318,4.762,40922.26188
2020/8/18 9:55:50,251.364,3.362,41091.00164
2020/8/18 9:56:50,250.521,1.906,41267.4289
2020/8/18 9:57:50,249.791,0.404,41450.47188
2020/8/18 9:58:50,249.173,-1.135,41639.03731
2020/8/18 9:59:50,248.668,-2.705,41832.01756
2020/8/18 10:00:50,248.278,-4.295,42028.29762
2020/8/18 10:01:50,248.001,-5.899,42226.76171
2020/8/18 10:02:50,247.837,-7.509,42426.29955
2020/8/18 10:03:50,247.787,-9.117,42625.81222
2020/8/18 10:04:50,247.85,-10.715,42824.21763
2020/8/18 10:05:50,248.026,-12.297,43020.45565
2020/8/18 10:06:50,248.314,-13.855,43213.49274
2020/8/18 10:07:50,248.714,-15.382,43402.32633
2020/8/18 10:08:50,249.225,-16.872,43585.98869
2020/8/18 10:09:50,249.848,-18.318,43763.55055
2020/8/18 10:10:50,250.579,-19.713,43934.12434
2020/8/18 10:11:50,251.419,-21.05,44096.86708
2020/8/18 10:12:50,252.365,-22.322,44250.98302
2020/8/18 10:13:50,253.415,-23.524,44395.72595
2020/8/18 10:14:50,254.565,-24.648,44530.40133
2020/8/18 10:14:57,254.703,-24.771,44545.08491
2020/8/18 10:34:28,285.597,-25.17,44594.10598
2020/8/18 10:35:28,286.813,-24.082,44464.2016
2020/8/18 10:36:28,287.936,-22.906,44323.0137
2020/8/18 10:37:28,288.959,-21.653,44171.72345
2020/8/18 10:38:28,289.877,-20.33,44011.02044
2020/8/18 10:39:28,290.689,-18.942,43841.64638
2020/8/18 10:40:28,291.392,-17.497,43664.39336
2020/8/18 10:41:28,291.986,-16,43480.10184
2020/8/18 10:42:28,292.469,-14.459,43289.65845
2020/8/18 10:43:28,292.839,-12.88,43093.99354
2020/8/18 10:44:28,293.098,-11.269,42894.07831
2020/8/18 10:45:28,293.243,-9.634,42690.92167
2020/8/18 10:46:28,293.274,-7.982,42485.56662
2020/8/18 10:47:28,293.191,-6.319,42279.08637
2020/8/18 10:48:28,292.992,-4.653,42072.57988
2020/8/18 10:49:28,292.677,-2.992,41867.167
2020/8/18 10:50:28,292.247,-1.343,41663.9832
2020/8/18 10:51:28,291.699,0.285,41464.17371
2020/8/18 10:52:28,291.033,1.884,41268.88721
2020/8/18 10:53:28,290.251,3.446,41079.26918
2020/8/18 10:54:28,289.35,4.961,40896.46819
2020/8/18 10:55:28,288.334,6.421,40721.57403
2020/8/18 10:56:28,287.201,7.815,40555.69119
2020/8/18 10:57:28,285.956,9.135,40399.87649
2020/8/18 10:58:28,284.6,10.37,40255.14425
2020/8/18 10:59:28,283.137,11.511,40122.45769
2020/8/18 11:00:28,281.574,12.549,40002.72064
2020/8/18 11:01:28,279.917,13.474,39896.76931
2020/8/18 11:02:28,278.174,14.277,39805.36418
2020/8/18 11:03:28,276.355,14.95,39729.18263
2020/8/18 11:04:28,274.471,15.487,39668.81207
2020/8/18 11:05:28,272.535,15.881,39624.74361
2020/8/18 11:06:28,270.559,16.128,39597.36692
2020/8/18 11:07:28,268.56,16.223,39586.96577
2020/8/18 11:08:28,266.552,16.166,39593.71484
2020/8/18 11:09:28,264.55,15.955,39617.67761
2020/8/18 11:10:28,262.57,15.592,39658.80541
2020/8/18 11:11:28,260.626,15.079,39716.93775
2020/8/18 11:12:28,258.731,14.421,39791.8038
2020/8/18 11:13:28,256.9,13.623,39883.02506
2020/8/18 11:14:28,255.142,12.691,39990.1191
2020/8/18 11:15:28,253.468,11.633,40112.5043
2020/8/18 11:16:28,251.887,10.457,40249.50554
2020/8/18 11:17:28,250.404,9.171,40400.36059
2020/8/18 11:18:28,249.026,7.785,40564.22716
2020/8/18 11:19:28,247.758,6.307,40740.19042
2020/8/18 11:20:28,246.602,4.748,40927.27092
2020/8/18 11:21:28,245.561,3.115,41124.43274
2020/8/18 11:22:28,244.637,1.419,41330.59156
2020/8/18 11:23:28,243.831,-0.332,41544.62301
2020/8/18 11:24:28,243.145,-2.129,41765.37057
2020/8/18 11:25:28,242.577,-3.964,41991.65348
2020/8/18 11:26:28,242.131,-5.828,42222.27429
2020/8/18 11:27:28,241.805,-7.713,42456.02596
2020/8/18 11:28:28,241.6,-9.613,42691.69879
2020/8/18 11:29:28,241.518,-11.518,42928.08678
2020/8/18 11:30:28,241.559,-13.422,43163.99354
2020/8/18 11:31:28,241.726,-15.318,43398.23792
2020/8/18 11:32:28,242.018,-17.198,43629.65903
2020/8/18 11:33:28,242.439,-19.055,43857.12097
2020/8/18 11:34:28,242.99,-20.882,44079.51711
2020/8/18 11:35:28,243.673,-22.671,44295.77398
2020/8/18 11:36:28,244.492,-24.414,44504.85484
2020/8/18 11:36:44,244.731,-24.867,44558.88588
2020/8/18 12:05:38,301.202,-25.092,44593.93408
2020/8/18 12:06:37,302.299,-23.233,44371.61528
2020/8/18 12:07:37,303.275,-21.275,44135.31498
2020/8/18 12:08:37,304.118,-19.249,43888.68919
2020/8/18 12:09:37,304.829,-17.161,43632.70493
2020/8/18 12:10:37,305.409,-15.017,43368.3907
2020/8/18 12:11:37,305.859,-12.824,43096.83478
2020/8/18 12:12:37,306.18,-10.587,42819.18332
2020/8/18 12:13:37,306.373,-8.314,42536.63801
2020/8/18 12:14:37,306.435,-6.009,42250.45323
2020/8/18 12:15:37,306.367,-3.68,41961.93294
2020/8/18 12:16:37,306.166,-1.333,41672.4268
2020/8/18 12:17:37,305.829,1.025,41383.32581
2020/8/18 12:18:37,305.352,3.387,41096.05726
2020/8/18 12:19:37,304.732,5.744,40812.07893
2020/8/18 12:20:37,303.964,8.087,40532.87258
2020/8/18 12:21:37,303.04,10.407,40259.93662
2020/8/18 12:22:37,301.956,12.694,39994.77788
2020/8/18 12:23:37,300.704,14.936,39738.90262
2020/8/18 12:24:37,299.278,17.12,39493.80674
2020/8/18 12:25:37,297.669,19.233,39260.96502
2020/8/18 12:26:37,295.873,21.259,39041.81983
2020/8/18 12:27:37,293.883,23.183,38837.76926
2020/8/18 12:28:37,291.697,24.986,38650.15448
2020/8/18 12:29:37,289.313,26.652,38480.24718
2020/8/18 12:30:37,286.736,28.16,38329.23655
2020/8/18 12:31:37,283.972,29.492,38198.21679
2020/8/18 12:32:37,281.034,30.628,38088.17455
2020/8/18 12:33:37,277.941,31.553,37999.97754
2020/8/18 12:34:37,274.719,32.25,37934.36366
2020/8/18 12:35:37,271.397,32.706,37891.93174
2020/8/18 12:36:37,268.011,32.911,37873.13339
2020/8/18 12:37:37,264.601,32.861,37878.26698
2020/8/18 12:38:37,261.205,32.555,37907.47302
2020/8/18 12:39:37,257.863,31.995,37960.7321
2020/8/18 12:40:37,254.61,31.19,38037.86443
2020/8/18 12:41:37,251.479,30.15,38138.53179
2020/8/18 12:42:37,248.493,28.889,38262.24132
2020/8/18 12:43:37,245.672,27.425,38408.35138
2020/8/18 12:44:37,243.03,25.773,38576.10165
2020/8/18 12:45:37,240.575,23.953,38764.53235
2020/8/18 12:46:37,238.31,21.982,38972.62775
2020/8/18 12:47:37,236.234,19.878,39199.23978
2020/8/18 12:48:37,234.345,17.658,39443.12164
2020/8/18 12:49:37,232.638,15.337,39702.94022
2020/8/18 12:50:37,231.105,12.931,39977.28879
2020/8/18 12:51:37,229.741,10.452,40264.69954
2020/8/18 12:52:37,228.539,7.913,40563.65593
2020/8/18 12:53:37,227.491,5.324,40872.60462
2020/8/18 12:54:37,226.592,2.696,41189.96675
2020/8/18 12:55:37,225.837,0.039,41514.14866
2020/8/18 12:56:37,225.221,-2.641,41843.55168
2020/8/18 12:57:37,224.74,-5.336,42176.58132
2020/8/18 12:58:37,224.393,-8.038,42511.65549
2020/8/18 12:59:37,224.176,-10.741,42847.21194
2020/8/18 13:00:37,224.091,-13.44,43181.71495
2020/8/18 13:01:37,224.138,-16.128,43513.66114
2020/8/18 13:02:37,224.32,-18.801,43841.58472
2020/8/18 13:03:37,224.64,-21.453,44164.06193
2020/8/18 13:04:37,225.104,-24.078,44479.71495
2020/8/18 13:04:53,225.253,-24.776,44563.00226
2020/8/18 13:40:38,323.091,-25.078,44612.62565
2020/8/18 13:41:37,323.911,-22.279,44277.25113
2020/8/18 13:42:37,324.605,-19.384,43925.77392
2020/8/18 13:43:37,325.169,-16.436,43564.1534
2020/8/18 13:44:37,325.608,-13.439,43193.76008
2020/8/18 13:45:37,325.926,-10.395,42816.03794
2020/8/18 13:46:37,326.126,-7.309,42432.5027
2020/8/18 13:47:37,326.208,-4.182,42044.7397
2020/8/18 13:48:37,326.172,-1.018,41654.40107
2020/8/18 13:49:37,326.016,2.18,41263.20228
2020/8/18 13:50:37,325.734,5.408,40872.91782
2020/8/18 13:51:37,325.322,8.662,40485.37594
2020/8/18 13:52:37,324.769,11.938,40102.45235
2020/8/18 13:53:37,324.066,15.229,39726.06272
2020/8/18 13:54:37,323.198,18.529,39358.15392
2020/8/18 13:55:37,322.149,21.83,39000.69381
2020/8/18 13:56:37,320.896,25.123,38655.65964
2020/8/18 13:57:37,319.414,28.395,38325.02492
2020/8/18 13:58:37,317.672,31.631,38010.74483
2020/8/18 13:59:37,315.634,34.815,37714.74011
2020/8/18 14:00:37,313.255,37.924,37438.87978
2020/8/18 14:01:37,310.487,40.931,37184.96257
2020/8/18 14:02:37,307.274,43.804,36954.69779
2020/8/18 14:03:37,303.559,46.501,36749.68532
2020/8/18 14:04:37,299.288,48.977,36571.39602
2020/8/18 14:05:37,294.418,51.176,36421.15205
2020/8/18 14:06:37,288.936,53.037,36300.10869
2020/8/18 14:07:37,282.874,54.495,36209.23714
2020/8/18 14:08:37,276.325,55.492,36149.3099
2020/8/18 14:09:37,269.45,55.979,36120.88829
2020/8/18 14:10:37,262.464,55.931,36124.31326
2020/8/18 14:11:37,255.6,55.347,36159.69946
2020/8/18 14:12:37,249.071,54.254,36226.93293
2020/8/18 14:13:37,243.03,52.7,36325.67244
2020/8/18 14:14:37,237.566,50.742,36455.35443
2020/8/18 14:15:37,232.704,48.444,36615.20143
2020/8/18 14:16:37,228.428,45.866,36804.23351
2020/8/18 14:17:37,224.693,43.062,37021.28249
2020/8/18 14:18:37,221.445,40.077,37265.00826
2020/8/18 14:19:37,218.625,36.951,37533.9168
2020/8/18 14:20:37,216.178,33.716,37826.3793
2020/8/18 14:21:37,214.055,30.398,38140.65179
2020/8/18 14:22:37,212.213,27.019,38474.89497
2020/8/18 14:23:37,210.614,23.596,38827.19353
2020/8/18 14:24:37,209.228,20.142,39195.57484
2020/8/18 14:25:37,208.028,16.67,39578.0266
2020/8/18 14:26:37,206.992,13.189,39972.51324
2020/8/18 14:27:37,206.103,9.705,40376.99099
2020/8/18 14:28:37,205.346,6.226,40789.42134
2020/8/18 14:29:37,204.709,2.755,41207.78325
2020/8/18 14:30:37,204.182,-0.703,41630.08365
2020/8/18 14:31:37,203.758,-4.145,42054.36673
2020/8/18 14:32:37,203.431,-7.569,42478.7217
2020/8/18 14:33:37,203.198,-10.973,42901.28951
2020/8/18 14:34:37,203.056,-14.355,43320.26831
2020/8/18 14:35:37,203.004,-17.714,43733.91801
2020/8/18 14:36:37,203.045,-21.049,44140.56383
2020/8/18 14:37:37,203.18,-24.358,44538.59921
2020/8/18 14:37:43,203.197,-24.67,44575.83525
2020/8/18 15:16:09,346.032,-25.044,44637.05681
2020/8/18 15:17:08,346.498,-21.658,44230.77772
2020/8/18 15:18:08,346.901,-18.189,43808.12877
2020/8/18 15:19:08,347.241,-14.679,43375.88701
2020/8/18 15:20:08,347.524,-11.128,42935.69476
2020/8/18 15:21:08,347.753,-7.535,42489.27472
2020/8/18 15:22:08,347.932,-3.899,42038.42819
2020/8/18 15:23:08,348.061,-0.219,41585.0325
2020/8/18 15:24:08,348.142,3.505,41131.03778
2020/8/18 15:25:08,348.174,7.275,40678.46263
2020/8/18 15:26:08,348.155,11.09,40229.38873
2020/8/18 15:27:08,348.085,14.951,39785.9542
2020/8/18 15:28:08,347.957,18.859,39350.34538
2020/8/18 15:29:08,347.767,22.813,38924.78713
2020/8/18 15:30:08,347.507,26.812,38511.5312
2020/8/18 15:31:08,347.166,30.856,38112.84283
2020/8/18 15:32:08,346.728,34.943,37730.9853
2020/8/18 15:33:08,346.175,39.071,37368.20242
2020/8/18 15:34:08,345.477,43.235,37026.69924
2020/8/18 15:35:08,344.595,47.432,36708.62069
2020/8/18 15:36:08,343.469,51.655,36416.02891
2020/8/18 15:37:08,342.013,55.894,36150.87919
2020/8/18 15:38:08,340.087,60.136,35914.99531
2020/8/18 15:39:08,337.464,64.361,35710.04464
2020/8/18 15:40:08,333.746,68.532,35537.51391
2020/8/18 15:41:08,328.189,72.586,35398.68616
2020/8/18 15:42:08,319.313,76.389,35294.61994
2020/8/18 15:43:08,304.189,79.63,35226.13123
2020/8/18 15:44:08,279.062,81.603,35193.7791
2020/8/18 15:45:08,248.314,81.374,35197.85539
2020/8/18 15:46:08,225.183,79.079,35238.37918
2020/8/18 15:47:08,211.526,75.685,35315.09599
2020/8/18 15:48:08,203.414,71.807,35427.48198
2020/8/18 15:49:08,198.245,67.708,35574.75281
2020/8/18 15:50:08,194.724,63.503,35755.87689
2020/8/18 15:51:08,192.192,59.25,35969.5924
2020/8/18 15:52:08,190.293,54.98,36214.42743
2020/8/18 15:53:08,188.82,50.714,36488.7225
2020/8/18 15:54:08,187.646,46.462,36790.65467
2020/8/18 15:55:08,186.689,42.235,37118.26234
2020/8/18 15:56:08,185.894,38.038,37469.47042
2020/8/18 15:57:08,185.222,33.876,37842.1146
2020/8/18 15:58:08,184.646,29.752,38233.96499
2020/8/18 15:59:08,184.145,25.668,38642.74796
2020/8/18 16:00:08,183.705,21.626,39066.16648
2020/8/18 16:01:08,183.314,17.627,39501.91846
2020/8/18 16:02:08,182.961,13.671,39947.71306
2020/8/18 16:03:08,182.641,9.758,40401.28506
2020/8/18 16:04:08,182.346,5.888,40860.40722
2020/8/18 16:05:08,182.072,2.06,41322.90073
2020/8/18 16:06:08,181.814,-1.727,41786.64409
2020/8/18 16:07:08,181.569,-5.473,42249.58025
2020/8/18 16:08:08,181.333,-9.181,42709.72243
2020/8/18 16:09:08,181.103,-12.852,43165.15868
2020/8/18 16:10:08,180.876,-16.486,43614.05537
2020/8/18 16:11:08,180.65,-20.085,44054.65973
2020/8/18 16:12:08,180.42,-23.652,44485.3016
2020/8/18 16:12:24,180.356,-24.622,44601.17639
2020/8/18 16:51:23,9.076,-24.962,44658.69568
2020/8/18 16:52:23,9.161,-21.473,44239.89649
2020/8/18 16:53:23,9.283,-17.938,43808.89341
2020/8/18 16:54:23,9.441,-14.372,43369.59889
2020/8/18 16:55:23,9.638,-10.776,42923.73251
2020/8/18 16:56:23,9.875,-7.149,42473.08786
2020/8/18 16:57:23,10.155,-3.489,42019.52965
2020/8/18 16:58:23,10.483,0.203,41564.99019
2020/8/18 16:59:23,10.863,3.929,41111.46484
2020/8/18 17:00:23,11.302,7.688,40661.00651
2020/8/18 17:01:23,11.807,11.479,40215.71885
2020/8/18 17:02:23,12.388,15.303,39777.7482
2020/8/18 17:03:23,13.057,19.157,39349.27394
2020/8/18 17:04:23,13.829,23.038,38932.49733
2020/8/18 17:05:23,14.725,26.944,38529.62853
2020/8/18 17:06:23,15.767,30.87,38142.87191
2020/8/18 17:07:23,16.989,34.81,37774.40951
2020/8/18 17:08:23,18.432,38.755,37426.38281
2020/8/18 17:09:23,20.151,42.694,37100.87284
2020/8/18 17:10:23,22.22,46.611,36799.87894
2020/8/18 17:11:23,24.738,50.487,36525.29648
2020/8/18 17:12:23,27.845,54.29,36278.89393
