Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
2020/8/18 19:52:18,70.364,60.285,35986.28226
2020/8/18 19:53:18,78.717,61.594,35919.92769
2020/8/18 19:54:18,87.691,62.22,35889.35225
2020/8/18 19:55:18,96.845,62.113,35894.82326
2020/8/18 19:56:18,105.687,61.281,35936.32909
2020/8/18 19:57:18,113.814,59.786,36013.57933
2020/8/18 19:58:18,120.996,57.727,36126.00996
2020/8/18 19:59:18,127.175,55.212,36272.79321
2020/8/18 20:00:18,132.408,52.342,36452.85166
2020/8/18 20:01:18,136.805,49.202,36664.87621
2020/8/18 20:02:18,140.491,45.862,36907.34691
2020/8/18 20:03:18,143.584,42.375,37178.55621
2020/8/18 20:04:18,146.186,38.782,37476.63341
2020/8/18 20:05:18,148.38,35.116,37799.57016
2020/8/18 20:06:18,150.236,31.402,38145.24555
2020/8/18 20:07:18,151.808,27.658,38511.45097
2020/8/18 20:08:18,153.14,23.9,38895.91347
2020/8/18 20:09:18,154.267,20.138,39296.31796
2020/8/18 20:10:18,155.218,16.382,39710.32731
2020/8/18 20:11:18,156.014,12.639,40135.60081
2020/8/18 20:12:18,156.673,8.914,40569.81035
2020/8/18 20:13:18,157.208,5.211,41010.65468
2020/8/18 20:14:18,157.631,1.533,41455.87188
2020/8/18 20:15:18,157.949,-2.116,41903.24972
2020/8/18 20:16:18,158.169,-5.736,42350.63449
2020/8/18 20:17:18,158.293,-9.324,42795.93832
2020/8/18 20:18:18,158.324,-12.88,43237.14502
2020/8/18 20:19:18,158.261,-16.403,43672.31484
2020/8/18 20:20:18,158.104,-19.893,44099.5881
2020/8/18 20:21:18,157.846,-23.348,44517.18803
2020/8/18 20:21:45,157.696,-24.892,44701.62336
2020/8/18 20:58:35,19.101,-24.913,44708.9483
2020/8/18 20:59:35,18.684,-21.448,44293.39825
2020/8/18 21:00:35,18.356,-17.918,43863.63122
2020/8/18 21:01:35,18.115,-14.348,43424.2371
2020/8/18 21:02:35,17.956,-10.736,42977.02695
2020/8/18 21:03:35,17.877,-7.084,42523.90011
2020/8/18 21:04:35,17.876,-3.392,42066.84164
2020/8/18 21:05:35,17.954,0.342,41607.91892
2020/8/18 21:06:35,18.115,4.115,41149.27717
2020/8/18 21:07:35,18.363,7.929,40693.13368
2020/8/18 21:08:35,18.703,11.781,40241.77057
2020/8/18 21:09:35,19.145,15.671,39797.52592
2020/8/18 21:10:35,19.702,19.597,39362.783
2020/8/18 21:11:35,20.389,23.554,38939.95756
2020/8/18 21:12:35,21.228,27.539,38531.48284
2020/8/18 21:13:35,22.245,31.547,38139.79259
2020/8/18 21:14:35,23.477,35.57,37767.30136
2020/8/18 21:15:35,24.972,39.596,37416.38316
2020/8/18 21:16:35,26.795,43.614,37089.34752
2020/8/18 21:17:35,29.032,47.602,36788.41433
2020/8/18 21:18:35,31.805,51.535,36515.68684
2020/8/18 21:19:35,35.279,55.376,36273.12438
2020/8/18 21:20:35,39.683,59.069,36062.51465
2020/8/18 21:21:35,45.323,62.537,35885.44686
2020/8/18 21:22:35,52.586,65.662,35743.28647
2020/8/18 21:23:35,61.869,68.277,35637.15241
2020/8/18 21:24:35,73.358,70.165,35567.89762
2020/8/18 21:25:35,86.638,71.094,35536.09378
2020/8/18 21:26:35,100.471,70.919,35542.02088
2020/8/18 21:27:35,113.301,69.667,35585.66199
2020/8/18 21:28:35,124.129,67.524,35666.70359
2020/8/18 21:29:35,132.767,64.722,35784.54139
2020/8/18 21:30:35,139.505,61.467,35938.29132
2020/8/18 21:31:35,144.751,57.907,36126.80532
2020/8/18 21:32:35,148.867,54.146,36348.6911
2020/8/18 21:33:35,152.138,50.256,36602.33528
2020/8/18 21:34:35,154.769,46.284,36885.92871
2020/8/18 21:35:35,156.911,42.263,37197.49351
2020/8/18 21:36:35,158.675,38.218,37534.91039
2020/8/18 21:37:35,160.138,34.166,37895.9462
2020/8/18 21:38:35,161.362,30.119,38278.28018
2020/8/18 21:39:35,162.39,26.087,38679.52933
2020/8/18 21:40:35,163.256,22.078,39097.27153
2020/8/18 21:41:35,163.985,18.095,39529.06698
2020/8/18 21:42:35,164.599,14.142,39972.47721
2020/8/18 21:43:35,165.112,10.223,40425.08182
2020/8/18 21:44:35,165.537,6.338,40884.49325
2020/8/18 21:45:35,165.883,2.49,41348.36908
2020/8/18 21:46:35,166.156,-1.322,41814.4226
2020/8/18 21:47:35,166.362,-5.098,42280.43145
2020/8/18 21:48:35,166.506,-8.837,42744.24463
2020/8/18 21:49:35,166.588,-12.541,43203.78818
2020/8/18 21:50:35,166.609,-16.209,43657.06948
2020/8/18 21:51:35,166.57,-19.843,44102.1806
2020/8/18 21:52:35,166.469,-23.444,44537.30073
2020/8/18 21:53:01,166.404,-25.009,44724.07769
2020/8/18 22:30:23,9.423,-24.982,44720.18593
2020/8/18 22:31:22,9.15,-21.398,44290.35504
2020/8/18 22:32:22,8.923,-17.735,43844.03202
2020/8/18 22:33:22,8.741,-14.032,43388.05737
2020/8/18 22:34:22,8.601,-10.289,42924.29569
2020/8/18 22:35:22,8.501,-6.505,42454.70268
2020/8/18 22:36:22,8.44,-2.677,41981.32269
2020/8/18 22:37:22,8.417,1.195,41506.2854
2020/8/18 22:38:22,8.432,5.112,41031.80144
2020/8/18 22:39:22,8.488,9.076,40560.15656
2020/8/18 22:40:22,8.587,13.088,40093.70432
2020/8/18 22:41:22,8.732,17.147,39634.85701
2020/8/18 22:42:22,8.928,21.254,39186.0746
2020/8/18 22:43:22,9.184,25.409,38749.85147
2020/8/18 22:44:22,9.508,29.611,38328.70093
2020/8/18 22:45:22,9.915,33.86,37925.13729
2020/8/18 22:46:22,10.423,38.152,37541.65528
2020/8/18 22:47:22,11.058,42.485,37180.70743
2020/8/18 22:48:22,11.857,46.855,36844.67887
2020/8/18 22:49:22,12.874,51.256,36535.86053
2020/8/18 22:50:22,14.194,55.679,36256.42061
2020/8/18 22:51:22,15.949,60.113,36008.37554
2020/8/18 22:52:22,18.364,64.539,35793.56056
2020/8/18 22:53:22,21.845,68.925,35613.60129
2020/8/18 22:54:22,27.196,73.211,35469.88703
2020/8/18 22:55:22,36.153,77.263,35363.54675
2020/8/18 22:56:22,52.645,80.735,35295.42886
2020/8/18 22:57:22,82.51,82.714,35266.08548
2020/8/18 22:58:22,117.714,81.991,35275.76205
2020/8/18 22:59:22,140.321,79.092,35324.39265
2020/8/18 23:00:22,152.329,75.257,35411.60128
2020/8/18 23:01:22,159.17,71.06,35536.70903
2020/8/18 23:02:22,163.46,66.71,35698.74686
2020/8/18 23:03:22,166.363,62.294,35896.47333
2020/8/18 23:04:22,168.442,57.856,36128.39657
2020/8/18 23:05:22,169.995,53.419,36392.79949
2020/8/18 23:06:22,171.195,48.999,36687.76735
2020/8/18 23:07:22,172.146,44.605,37011.21673
2020/8/18 23:08:22,172.916,40.244,37360.92467
2020/8/18 23:09:22,173.55,35.921,37734.55776
2020/8/18 23:10:22,174.078,31.64,38129.69968
2020/8/18 23:11:22,174.524,27.403,38543.87755
2020/8/18 23:12:22,174.905,23.212,38974.58576
2020/8/18 23:13:22,175.231,19.068,39419.30786
2020/8/18 23:14:22,175.514,14.97,39875.53586
2020/8/18 23:15:22,175.76,10.919,40340.78695
2020/8/18 23:16:22,175.974,6.915,40812.61819
2020/8/18 23:17:22,176.162,2.956,41288.63857
2020/8/18 23:18:22,176.326,-0.959,41766.51925
2020/8/18 23:19:22,176.47,-4.831,42244.00178
2020/8/18 23:20:22,176.597,-8.661,42718.90474
2020/8/18 23:21:22,176.707,-12.45,43189.12886
2020/8/18 23:22:22,176.803,-16.202,43652.66099
2020/8/18 23:23:22,176.885,-19.917,44107.5769
2020/8/18 23:24:22,176.955,-23.597,44552.04332
2020/8/18 23:24:45,176.979,-25.005,44719.98754
2020/8/19 0:02:22,358.498,-24.963,44708.77389
2020/8/19 0:03:21,358.407,-21.331,44272.98455
2020/8/19 0:04:21,358.31,-17.622,43820.9452
2020/8/19 0:05:21,358.208,-13.877,43359.5183
2020/8/19 0:06:21,358.098,-10.094,42890.59726
2020/8/19 0:07:21,357.98,-6.27,42416.16611
2020/8/19 0:08:21,357.851,-2.405,41938.29686
2020/8/19 0:09:21,357.71,1.503,41459.14603
2020/8/19 0:10:21,357.554,5.456,40980.94997
2020/8/19 0:11:21,357.381,9.454,40506.01877
2020/8/19 0:12:21,357.187,13.5,40036.72866
2020/8/19 0:13:21,356.968,17.593,39575.5125
2020/8/19 0:14:21,356.719,21.735,39124.84834
2020/8/19 0:15:21,356.433,25.924,38687.24571
2020/8/19 0:16:21,356.101,30.162,38265.22966
2020/8/19 0:17:21,355.713,34.446,37861.32215
2020/8/19 0:18:21,355.252,38.776,37478.02127
2020/8/19 0:19:21,354.697,43.149,37117.77773
2020/8/19 0:20:21,354.016,47.561,36782.96952
2020/8/19 0:21:21,353.166,52.008,36475.87436
2020/8/19 0:22:21,352.074,56.485,36198.64121
2020/8/19 0:23:21,350.627,60.98,35953.26066
2020/8/19 0:24:21,348.627,65.482,35741.53573
2020/8/19 0:25:21,345.702,69.966,35565.05347
2020/8/19 0:26:21,341.067,74.389,35425.15858
2020/8/19 0:27:21,332.82,78.644,35322.92998
2020/8/19 0:28:21,315.593,82.405,35259.16127
2020/8/19 0:29:21,277.777,84.501,35234.34597
2020/8/19 0:30:21,234.824,83.165,35248.66815
2020/8/19 0:31:21,213.646,79.654,35301.99897
2020/8/19 0:32:21,203.906,75.478,35393.89911
2020/8/19 0:33:21,198.64,71.087,35523.62727
2020/8/19 0:34:21,195.41,66.617,35690.15404
2020/8/19 0:35:21,193.253,62.123,35892.18076
2020/8/19 0:36:21,191.726,57.632,36128.16235
2020/8/19 0:37:21,190.599,53.158,36396.33335
2020/8/19 0:38:21,189.743,48.712,36694.73599
2020/8/19 0:39:21,189.079,44.301,37021.24959
2020/8/19 0:40:21,188.556,39.929,37373.61986
2020/8/19 0:41:21,188.142,35.601,37749.48805
2020/8/19 0:42:21,187.813,31.318,38146.41838
2020/8/19 0:43:21,187.553,27.083,38561.92412
2020/8/19 0:44:21,187.351,22.897,38993.49115
2020/8/19 0:45:21,187.197,18.76,39438.59948
2020/8/19 0:46:21,187.086,14.672,39894.74209
2020/8/19 0:47:21,187.014,10.633,40359.44127
2020/8/19 0:48:21,186.977,6.642,40830.2628
2020/8/19 0:49:21,186.973,2.699,41304.82771
2020/8/19 0:50:21,187,-1.198,41780.82198
2020/8/19 0:51:21,187.059,-5.049,42256.00449
2020/8/19 0:52:21,187.15,-8.857,42728.21326
2020/8/19 0:53:21,187.274,-12.623,43195.37031
2020/8/19 0:54:21,187.433,-16.348,43655.48528
2020/8/19 0:55:21,187.628,-20.035,44106.65808
2020/8/19 0:56:21,187.865,-23.683,44547.08063
2020/8/19 0:56:41,187.955,-24.913,44693.84858
2020/8/19 1:34:11,347.781,-24.849,44675.3876
2020/8/19 1:35:10,347.881,-21.289,44247.92814
2020/8/19 1:36:10,347.926,-17.648,43804.03374
2020/8/19 1:37:10,347.915,-13.972,43351.16874
2020/8/19 1:38:10,347.849,-10.261,42891.21517
2020/8/19 1:39:10,347.728,-6.514,42426.1421
2020/8/19 1:40:10,347.551,-2.73,41958.00258
2020/8/19 1:41:10,347.313,1.092,41488.92975
2020/8/19 1:42:10,347.011,4.952,41021.1318
2020/8/19 1:43:10,346.639,8.849,40556.88541
2020/8/19 1:44:10,346.188,12.784,40098.52778
2020/8/19 1:45:10,345.649,16.754,39648.4468
2020/8/19 1:46:10,345.007,20.759,39209.06929
2020/8/19 1:47:10,344.246,24.795,38782.84712
2020/8/19 1:48:10,343.343,28.859,38372.24118
2020/8/19 1:49:10,342.268,32.945,37979.70284
2020/8/19 1:50:10,340.983,37.046,37607.65347
2020/8/19 1:51:10,339.436,41.15,37258.46136
2020/8/19 1:52:10,337.556,45.246,36934.41715
2020/8/19 1:53:10,335.246,49.313,36637.70722
2020/8/19 1:54:10,332.371,53.323,36370.38644
2020/8/19 1:55:10,328.739,57.239,36134.35003
2020/8/19 1:56:10,324.078,61.001,35931.30601
2020/8/19 1:57:10,318.009,64.522,35762.7487
2020/8/19 1:58:10,310.045,67.668,35629.93419
2020/8/19 1:59:10,299.682,70.241,35533.85895
2020/8/19 2:00:10,286.742,71.981,35475.24209
2020/8/19 2:01:10,271.956,72.627,35454.51236
2020/8/19 2:02:10,257.11,72.059,35471.80015
2020/8/19 2:03:10,244.032,70.384,35526.93517
2020/8/19 2:04:10,233.523,67.861,35619.44965
2020/8/19 2:05:10,225.443,64.753,35748.58708
2020/8/19 2:06:10,219.295,61.263,35913.31599
2020/8/19 2:07:10,214.586,57.527,36112.34834
2020/8/19 2:08:10,210.93,53.637,36344.1615
2020/8/19 2:09:10,208.051,49.65,36607.02317
2020/8/19 2:10:10,205.753,45.608,36899.01819
2020/8/19 2:11:10,203.897,41.538,37218.07649
2020/8/19 2:12:10,202.385,37.46,37562.00089
2020/8/19 2:13:10,201.145,33.389,37928.49487
2020/8/19 2:14:10,200.125,29.334,38315.18857
2020/8/19 2:15:10,199.286,25.303,38719.66366
2020/8/19 2:16:10,198.598,21.302,39139.47575
2020/8/19 2:17:10,198.04,17.335,39572.175
2020/8/19 2:18:10,197.594,13.404,40015.32411
2020/8/19 2:19:10,197.249,9.513,40466.51408
2020/8/19 2:20:10,196.993,5.662,40923.37789
2020/8/19 2:21:10,196.82,1.852,41383.60188
2020/8/19 2:22:10,196.726,-1.916,41844.93524
2020/8/19 2:23:10,196.707,-5.643,42305.19778
2020/8/19 2:24:10,196.762,-9.328,42762.28614
2020/8/19 2:25:10,196.892,-12.972,43214.17863
2020/8/19 2:26:10,197.098,-16.575,43658.93889
2020/8/19 2:27:10,197.383,-20.137,44094.71865
2020/8/19 2:28:10,197.753,-23.659,44519.75953
2020/8/19 2:28:29,197.893,-24.792,44654.91769
2020/8/19 3:05:32,338.731,-24.683,44628.56164
2020/8/19 3:06:32,339.006,-21.233,44214.00153
2020/8/19 3:07:32,339.184,-17.734,43787.3098
2020/8/19 3:08:32,339.27,-14.2,43351.99732
2020/8/19 3:09:32,339.265,-10.633,42909.90232
2020/8/19 3:10:32,339.171,-7.032,42462.94548
2020/8/19 3:11:32,338.985,-3.4,42013.12657
2020/8/19 3:12:32,338.705,0.264,41562.52021
2020/8/19 3:13:32,338.326,3.958,41113.27037
2020/8/19 3:14:32,337.841,7.68,40667.58369
2020/8/19 3:15:32,337.24,11.427,40227.72117
2020/8/19 3:16:32,336.51,15.195,39795.98826
2020/8/19 3:17:32,335.636,18.98,39374.7231
2020/8/19 3:18:32,334.597,22.777,38966.28286
2020/8/19 3:19:32,333.367,26.576,38573.02802
2020/8/19 3:20:32,331.913,30.368,38197.30449
2020/8/19 3:21:32,330.195,34.14,37841.42387
2020/8/19 3:22:32,328.161,37.876,37507.64161
2020/8/19 3:23:32,325.744,41.552,37198.13379
2020/8/19 3:24:32,322.864,45.14,36914.97217
2020/8/19 3:25:32,319.419,48.603,36660.09889
2020/8/19 3:26:32,315.288,51.891,36435.30043
2020/8/19 3:27:32,310.334,54.94,36242.18239
2020/8/19 3:28:32,304.42,57.668,36082.14521
2020/8/19 3:29:32,297.443,59.973,35956.36202
2020/8/19 3:30:32,289.397,61.742,35865.75926
2020/8/19 3:31:32,280.449,62.859,35811.00087
2020/8/19 3:32:32,270.976,63.24,35792.47665
2020/8/19 3:33:32,261.511,62.852,35810.29539
2020/8/19 3:34:32,252.584,61.728,35864.28297
2020/8/19 3:35:32,244.568,59.958,35953.98549
2020/8/19 3:36:32,237.625,57.654,36078.67747
2020/8/19 3:37:32,231.746,54.933,36237.37459
2020/8/19 3:38:32,226.829,51.895,36428.85046
2020/8/19 3:39:32,222.735,48.621,36651.65687
2020/8/19 3:40:32,219.328,45.177,36904.14664
2020/8/19 3:41:32,216.487,41.61,37184.49831
2020/8/19 3:42:32,214.112,37.959,37490.74164
2020/8/19 3:43:32,212.121,34.252,37820.78378
2020/8/19 3:44:32,210.449,30.511,38172.43454
2020/8/19 3:45:32,209.046,26.753,38543.43113
2020/8/19 3:46:32,207.871,22.991,38931.46104
2020/8/19 3:47:32,206.891,19.235,39334.18363
2020/8/19 3:48:32,206.081,15.493,39749.24933
2020/8/19 3:49:32,205.421,11.771,40174.31712
2020/8/19 3:50:32,204.897,8.073,40607.06972
2020/8/19 3:51:32,204.495,4.405,41045.22681
2020/8/19 3:52:32,204.207,0.767,41486.5562
2020/8/19 3:53:32,204.026,-2.836,41928.8835
2020/8/19 3:54:32,203.949,-6.404,42370.09978
2020/8/19 3:55:32,203.973,-9.935,42808.16797
2020/8/19 3:56:32,204.099,-13.428,43241.12795
2020/8/19 3:57:32,204.327,-16.881,43667.10049
2020/8/19 3:58:32,204.662,-20.294,44084.29024
2020/8/19 3:59:32,205.11,-23.665,44490.98787
2020/8/19 3:59:51,205.273,-24.698,44614.3187
