Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
2020/8/18 5:34:00,78.208,-34.413,47773.43974
2020/8/18 5:35:00,78.162,-34.281,47613.01956
2020/8/18 5:36:00,78.118,-34.147,47451.93331
2020/8/18 5:37:00,78.076,-34.014,47290.18657
2020/8/18 5:38:00,78.035,-33.88,47127.78497
2020/8/18 5:39:00,77.997,-33.746,46964.73421
2020/8/18 5:40:00,77.96,-33.611,46801.04006
2020/8/18 5:41:00,77.926,-33.477,46636.70834
2020/8/18 5:42:00,77.893,-33.341,46471.74491
2020/8/18 5:43:00,77.862,-33.206,46306.15574
2020/8/18 5:44:00,77.834,-33.07,46139.94681
2020/8/18 5:45:00,77.807,-32.934,45973.12421
2020/8/18 5:46:00,77.782,-32.798,45805.69405
2020/8/18 5:47:00,77.759,-32.661,45637.66255
2020/8/18 5:48:00,77.738,-32.524,45469.03608
2020/8/18 5:49:00,77.72,-32.387,45299.82074
2020/8/18 5:50:00,77.703,-32.25,45130.02306
2020/8/18 5:51:00,77.688,-32.112,44959.64951
2020/8/18 5:52:00,77.676,-31.974,44788.70662
2020/8/18 5:53:00,77.665,-31.836,44617.20102
2020/8/18 5:54:00,77.656,-31.697,44445.1394
2020/8/18 5:55:00,77.65,-31.559,44272.52852
2020/8/18 5:56:00,77.646,-31.42,44099.37523
2020/8/18 5:57:00,77.644,-31.281,43925.68643
2020/8/18 5:58:00,77.644,-31.141,43751.46914
2020/8/18 5:59:00,77.646,-31.002,43576.73042
2020/8/18 6:00:00,77.65,-30.862,43401.47744
2020/8/18 6:01:00,77.656,-30.722,43225.71745
2020/8/18 6:02:00,77.665,-30.582,43049.45777
2020/8/18 6:03:00,77.676,-30.441,42872.70581
2020/8/18 6:04:00,77.689,-30.3,42695.46908
2020/8/18 6:05:00,77.704,-30.16,42517.75517
2020/8/18 6:06:00,77.722,-30.019,42339.57176
2020/8/18 6:07:00,77.742,-29.878,42160.92663
2020/8/18 6:08:00,77.764,-29.736,41981.82764
2020/8/18 6:09:00,77.788,-29.595,41802.28279
2020/8/18 6:10:00,77.815,-29.453,41622.30011
2020/8/18 6:11:00,77.844,-29.311,41441.88777
2020/8/18 6:12:00,77.876,-29.169,41261.05407
2020/8/18 6:13:00,77.91,-29.027,41079.80735
2020/8/18 6:14:00,77.946,-28.885,40898.1561
2020/8/18 6:15:00,77.985,-28.743,40716.10893
2020/8/18 6:16:00,78.026,-28.6,40533.6745
2020/8/18 6:17:00,78.07,-28.458,40350.86165
2020/8/18 6:18:00,78.116,-28.315,40167.67931
2020/8/18 6:19:00,78.164,-28.172,39984.13651
2020/8/18 6:20:00,78.216,-28.029,39800.24242
2020/8/18 6:21:00,78.269,-27.886,39616.00634
2020/8/18 6:22:00,78.326,-27.743,39431.43768
2020/8/18 6:23:00,78.385,-27.6,39246.54597
2020/8/18 6:24:00,78.446,-27.457,39061.3409
2020/8/18 6:25:00,78.511,-27.314,38875.83227
2020/8/18 6:26:00,78.577,-27.171,38690.03002
2020/8/18 6:27:00,78.647,-27.027,38503.94425
2020/8/18 6:28:00,78.72,-26.884,38317.58517
2020/8/18 6:29:00,78.795,-26.741,38130.96315
2020/8/18 6:30:00,78.873,-26.597,37944.08872
2020/8/18 6:31:00,78.953,-26.454,37756.97254
2020/8/18 6:32:00,79.037,-26.31,37569.62545
2020/8/18 6:33:00,79.124,-26.167,37382.05843
2020/8/18 6:34:00,79.213,-26.023,37194.28263
2020/8/18 6:35:00,79.305,-25.88,37006.30937
2020/8/18 6:36:00,79.401,-25.736,36818.15012
2020/8/18 6:37:00,79.499,-25.593,36629.81657
2020/8/18 6:38:00,79.601,-25.45,36441.32052
2020/8/18 6:39:00,79.705,-25.306,36252.67401
2020/8/18 6:40:00,79.813,-25.163,36063.88924
2020/8/18 6:41:00,79.923,-25.02,35874.97861
2020/8/18 6:42:00,80.037,-24.877,35685.9547
2020/8/18 6:43:00,80.154,-24.734,35496.8303
2020/8/18 6:44:00,80.275,-24.591,35307.6184
2020/8/18 6:45:00,80.399,-24.448,35118.33221
2020/8/18 6:46:00,80.526,-24.305,34928.98513
2020/8/18 6:47:00,80.656,-24.162,34739.59079
2020/8/18 6:48:00,80.79,-24.02,34550.16305
2020/8/18 6:49:00,80.927,-23.877,34360.716
2020/8/18 6:50:00,81.068,-23.735,34171.26395
2020/8/18 6:51:00,81.212,-23.593,33981.82145
2020/8/18 6:52:00,81.36,-23.451,33792.4033
2020/8/18 6:53:00,81.512,-23.309,33603.02456
2020/8/18 6:54:00,81.667,-23.167,33413.70052
2020/8/18 6:55:00,81.826,-23.026,33224.44676
2020/8/18 6:56:00,81.988,-22.885,33035.27911
2020/8/18 6:57:00,82.155,-22.744,32846.21369
2020/8/18 6:58:00,82.325,-22.603,32657.26688
2020/8/18 6:59:00,82.5,-22.462,32468.45535
2020/8/18 7:00:00,82.678,-22.322,32279.7961
2020/8/18 7:01:00,82.86,-22.182,32091.30637
2020/8/18 7:02:00,83.047,-22.042,31903.00377
2020/8/18 7:03:00,83.237,-21.902,31714.90617
2020/8/18 7:04:00,83.432,-21.763,31527.0318
2020/8/18 7:05:00,83.631,-21.624,31339.39921
2020/8/18 7:06:00,83.834,-21.485,31152.02726
2020/8/18 7:07:00,84.041,-21.347,30964.9352
2020/8/18 7:08:00,84.253,-21.209,30778.14259
2020/8/18 7:09:00,84.47,-21.071,30591.66936
2020/8/18 7:10:00,84.691,-20.933,30405.53584
2020/8/18 7:11:00,84.916,-20.796,30219.76268
2020/8/18 7:12:00,85.147,-20.66,30034.37096
2020/8/18 7:13:00,85.381,-20.524,29849.38213
2020/8/18 7:14:00,85.621,-20.388,29664.81805
2020/8/18 7:15:00,85.866,-20.252,29480.70095
2020/8/18 7:16:00,86.115,-20.117,29297.05354
2020/8/18 7:17:00,86.37,-19.983,29113.89891
2020/8/18 7:18:00,86.629,-19.849,28931.2606
2020/8/18 7:19:00,86.894,-19.715,28749.16258
2020/8/18 7:20:00,87.163,-19.582,28567.62929
2020/8/18 7:21:00,87.438,-19.45,28386.68562
2020/8/18 7:22:00,87.719,-19.318,28206.35692
2020/8/18 7:23:00,88.004,-19.186,28026.66902
2020/8/18 7:24:00,88.295,-19.056,27847.64824
2020/8/18 7:25:00,88.592,-18.925,27669.32139
2020/8/18 7:26:00,88.894,-18.796,27491.71581
2020/8/18 7:27:00,89.202,-18.667,27314.85929
2020/8/18 7:28:00,89.516,-18.538,27138.78019
2020/8/18 7:29:00,89.836,-18.41,26963.50736
2020/8/18 7:30:00,90.161,-18.283,26789.07024
2020/8/18 7:31:00,90.493,-18.157,26615.49874
2020/8/18 7:32:00,90.83,-18.031,26442.82337
2020/8/18 7:33:00,91.174,-17.906,26271.07517
2020/8/18 7:34:00,91.524,-17.782,26100.28574
2020/8/18 7:35:00,91.88,-17.659,25930.48729
2020/8/18 7:36:00,92.242,-17.536,25761.71253
2020/8/18 7:37:00,92.611,-17.414,25593.99482
2020/8/18 7:38:00,92.987,-17.294,25427.36806
2020/8/18 7:39:00,93.369,-17.174,25261.86676
2020/8/18 7:40:00,93.757,-17.054,25097.52601
2020/8/18 7:41:00,94.153,-16.936,24934.38147
2020/8/18 7:42:00,94.555,-16.819,24772.46945
2020/8/18 7:43:00,94.964,-16.702,24611.8268
2020/8/18 7:44:00,95.38,-16.587,24452.49101
2020/8/18 7:45:00,95.803,-16.473,24294.50013
2020/8/18 7:46:00,96.233,-16.359,24137.8928
2020/8/18 7:47:00,96.67,-16.247,23982.7083
2020/8/18 7:48:00,97.115,-16.136,23828.98644
2020/8/18 7:49:00,97.567,-16.026,23676.76762
2020/8/18 7:50:00,98.026,-15.917,23526.0928
2020/8/18 7:51:00,98.492,-15.809,23377.00355
2020/8/18 7:52:00,98.966,-15.703,23229.54195
2020/8/18 7:53:00,99.448,-15.598,23083.75061
2020/8/18 7:54:00,99.937,-15.494,22939.67269
2020/8/18 7:55:00,100.433,-15.391,22797.35183
2020/8/18 7:56:00,100.938,-15.29,22656.83219
2020/8/18 7:57:00,101.45,-15.19,22518.15823
2020/8/18 7:58:00,101.969,-15.091,22381.37531
2020/8/18 7:59:00,102.497,-14.994,22246.52877
2020/8/18 8:00:00,103.032,-14.898,22113.66448
2020/8/18 8:01:00,103.575,-14.804,21982.82868
2020/8/18 8:02:00,104.126,-14.711,21854.06797
2020/8/18 8:03:00,104.684,-14.62,21727.42919
2020/8/18 8:04:00,105.25,-14.53,21602.95952
2020/8/18 8:05:00,105.825,-14.442,21480.70625
2020/8/18 8:06:00,106.407,-14.355,21360.71698
2020/8/18 8:07:00,106.996,-14.271,21243.03934
2020/8/18 8:08:00,107.594,-14.188,21127.72111
2020/8/18 8:09:00,108.199,-14.106,21014.81001
2020/8/18 8:10:00,108.812,-14.027,20904.35386
2020/8/18 8:11:00,109.432,-13.949,20796.40019
2020/8/18 8:12:00,110.06,-13.873,20690.99679
2020/8/18 8:13:00,110.696,-13.799,20588.1909
2020/8/18 8:14:00,111.339,-13.727,20488.02956
2020/8/18 8:15:00,111.99,-13.657,20390.55951
2020/8/18 8:16:00,112.647,-13.589,20295.8271
2020/8/18 8:17:00,113.312,-13.523,20203.87817
2020/8/18 8:18:00,113.984,-13.458,20114.75799
2020/8/18 8:19:00,114.663,-13.396,20028.5113
2020/8/18 8:20:00,115.348,-13.336,19945.18202
2020/8/18 8:21:00,116.04,-13.278,19864.81333
2020/8/18 8:22:00,116.739,-13.223,19787.44738
2020/8/18 8:23:00,117.444,-13.169,19713.12584
2020/8/18 8:24:00,118.155,-13.118,19641.88887
2020/8/18 8:25:00,118.873,-13.069,19573.77568
2020/8/18 8:26:00,119.596,-13.022,19508.82424
2020/8/18 8:27:00,120.324,-12.978,19447.07133
2020/8/18 8:28:00,121.058,-12.936,19388.55227
2020/8/18 8:29:00,121.798,-12.896,19333.30096
2020/8/18 8:30:00,122.542,-12.859,19281.3498
2020/8/18 8:31:00,123.291,-12.824,19232.72958
2020/8/18 8:32:00,124.044,-12.791,19187.46922
2020/8/18 8:33:00,124.801,-12.761,19145.59639
2020/8/18 8:34:00,125.563,-12.733,19107.13643
2020/8/18 8:35:00,126.328,-12.708,19072.11303
2020/8/18 8:36:00,127.096,-12.685,19040.54788
2020/8/18 8:37:00,127.868,-12.665,19012.46064
2020/8/18 8:38:00,128.642,-12.647,18987.86896
2020/8/18 8:39:00,129.419,-12.632,18966.78838
2020/8/18 8:40:00,130.198,-12.619,18949.23223
2020/8/18 8:41:00,130.979,-12.609,18935.21164
2020/8/18 8:42:00,131.762,-12.602,18924.73579
2020/8/18 8:43:00,132.546,-12.597,18917.8113
2020/8/18 8:44:00,133.331,-12.594,18914.44263
2020/8/18 8:45:00,134.117,-12.595,18914.63201
2020/8/18 8:46:00,134.903,-12.597,18918.37935
2020/8/18 8:47:00,135.689,-12.603,18925.68224
2020/8/18 8:48:00,136.475,-12.61,18936.53612
2020/8/18 8:49:00,137.26,-12.621,18950.93409
2020/8/18 8:50:00,138.045,-12.634,18968.86685
2020/8/18 8:51:00,138.828,-12.649,18990.32335
2020/8/18 8:52:00,139.61,-12.667,19015.28991
2020/8/18 8:53:00,140.39,-12.688,19043.75086
2020/8/18 8:54:00,141.168,-12.711,19075.68842
2020/8/18 8:55:00,141.944,-12.736,19111.08277
2020/8/18 8:56:00,142.717,-12.764,19149.91207
2020/8/18 8:57:00,143.487,-12.794,19192.15259
2020/8/18 8:58:00,144.255,-12.827,19237.7786
2020/8/18 8:59:00,145.018,-12.862,19286.7626
2020/8/18 9:00:00,145.779,-12.9,19339.07554
2020/8/18 9:01:00,146.535,-12.94,19394.68643
2020/8/18 9:02:00,147.287,-12.983,19453.56279
2020/8/18 9:03:00,148.035,-13.027,19515.67064
2020/8/18 9:04:00,148.779,-13.074,19580.97448
2020/8/18 9:05:00,149.518,-13.124,19649.43754
2020/8/18 9:06:00,150.251,-13.175,19721.02172
2020/8/18 9:07:00,150.98,-13.229,19795.6878
2020/8/18 9:08:00,151.704,-13.285,19873.39531
2020/8/18 9:09:00,152.422,-13.343,19954.10284
2020/8/18 9:10:00,153.135,-13.403,20037.76811
2020/8/18 9:11:00,153.841,-13.465,20124.34789
2020/8/18 9:12:00,154.542,-13.53,20213.79812
2020/8/18 9:13:00,155.238,-13.596,20306.07412
2020/8/18 9:14:00,155.927,-13.665,20401.13058
2020/8/18 9:15:00,156.61,-13.735,20498.92158
2020/8/18 9:16:00,157.286,-13.808,20599.4008
2020/8/18 9:17:00,157.957,-13.882,20702.52149
2020/8/18 9:18:00,158.62,-13.958,20808.23657
2020/8/18 9:19:00,159.278,-14.036,20916.49867
2020/8/18 9:20:00,159.929,-14.116,21027.26031
2020/8/18 9:21:00,160.573,-14.197,21140.47374
2020/8/18 9:22:00,161.211,-14.281,21256.09129
2020/8/18 9:23:00,161.842,-14.366,21374.06517
2020/8/18 9:24:00,162.467,-14.452,21494.34764
2020/8/18 9:25:00,163.085,-14.541,21616.89105
2020/8/18 9:26:00,163.696,-14.631,21741.6479
2020/8/18 9:27:00,164.301,-14.722,21868.57087
2020/8/18 9:28:00,164.898,-14.815,21997.61286
2020/8/18 9:29:00,165.49,-14.91,22128.72699
2020/8/18 9:30:00,166.074,-15.006,22261.86677
2020/8/18 9:31:00,166.652,-15.103,22396.98597
2020/8/18 9:32:00,167.223,-15.202,22534.03877
2020/8/18 9:33:00,167.788,-15.303,22672.9797
2020/8/18 9:34:00,168.347,-15.404,22813.76374
2020/8/18 9:35:00,168.898,-15.507,22956.34638
2020/8/18 9:36:00,169.444,-15.611,23100.68343
2020/8/18 9:37:00,169.983,-15.717,23246.73135
2020/8/18 9:38:00,170.515,-15.824,23394.44703
2020/8/18 9:39:00,171.042,-15.932,23543.7879
2020/8/18 9:40:00,171.562,-16.041,23694.71189
2020/8/18 9:41:00,172.076,-16.151,23847.17753
2020/8/18 9:42:00,172.583,-16.263,24001.1439
2020/8/18 9:43:00,173.085,-16.375,24156.57065
2020/8/18 9:44:00,173.581,-16.489,24313.41799
2020/8/18 9:45:00,174.071,-16.603,24471.64674
2020/8/18 9:46:00,174.555,-16.719,24631.21828
2020/8/18 9:47:00,175.033,-16.836,24792.09459
2020/8/18 9:48:00,175.506,-16.953,24954.23827
2020/8/18 9:49:00,175.973,-17.072,25117.61249
2020/8/18 9:50:00,176.434,-17.191,25282.18102
2020/8/18 9:51:00,176.89,-17.311,25447.90822
2020/8/18 9:52:00,177.341,-17.433,25614.75904
2020/8/18 9:53:00,177.786,-17.555,25782.69904
2020/8/18 9:54:00,178.227,-17.678,25951.69435
2020/8/18 9:55:00,178.662,-17.801,26121.71168
2020/8/18 9:56:00,179.091,-17.926,26292.71833
2020/8/18 9:57:00,179.516,-18.051,26464.68215
2020/8/18 9:58:00,179.936,-18.177,26637.57159
2020/8/18 9:59:00,180.351,-18.304,26811.35562
2020/8/18 10:00:00,180.762,-18.431,26986.00383
2020/8/18 10:01:00,181.168,-18.559,27161.48626
2020/8/18 10:02:00,181.569,-18.688,27337.7736
2020/8/18 10:03:00,181.965,-18.817,27514.83698
2020/8/18 10:04:00,182.358,-18.947,27692.6481
2020/8/18 10:05:00,182.745,-19.078,27871.17918
2020/8/18 10:06:00,183.129,-19.209,28050.40294
2020/8/18 10:07:00,183.508,-19.34,28230.2926
2020/8/18 10:08:00,183.883,-19.473,28410.82187
2020/8/18 10:09:00,184.255,-19.606,28591.96494
2020/8/18 10:10:00,184.622,-19.739,28773.69651
2020/8/18 10:11:00,184.985,-19.873,28955.99168
2020/8/18 10:12:00,185.344,-20.007,29138.82608
2020/8/18 10:13:00,185.7,-20.142,29322.17575
2020/8/18 10:14:00,186.052,-20.277,29506.0172
2020/8/18 10:15:00,186.4,-20.413,29690.3273
2020/8/18 10:16:00,186.745,-20.549,29875.08345
2020/8/18 10:17:00,187.086,-20.686,30060.26337
2020/8/18 10:18:00,187.424,-20.823,30245.84525
2020/8/18 10:19:00,187.759,-20.96,30431.80766
2020/8/18 10:20:00,188.09,-21.098,30618.12956
2020/8/18 10:21:00,188.418,-21.236,30804.79027
2020/8/18 10:22:00,188.743,-21.374,30991.76954
2020/8/18 10:23:00,189.064,-21.513,31179.04741
2020/8/18 10:24:00,189.383,-21.652,31366.60436
2020/8/18 10:25:00,189.699,-21.791,31554.42114
2020/8/18 10:26:00,190.012,-21.931,31742.47892
2020/8/18 10:27:00,190.322,-22.071,31930.75914
2020/8/18 10:28:00,190.629,-22.211,32119.24362
2020/8/18 10:29:00,190.933,-22.352,32307.91444
2020/8/18 10:30:00,191.235,-22.492,32496.75408
2020/8/18 10:31:00,191.534,-22.633,32685.74525
2020/8/18 10:32:00,191.831,-22.774,32874.871
2020/8/18 10:33:00,192.125,-22.916,33064.11465
2020/8/18 10:34:00,192.417,-23.058,33253.45982
2020/8/18 10:35:00,192.706,-23.199,33442.8904
2020/8/18 10:36:00,192.993,-23.341,33632.39058
2020/8/18 10:37:00,193.278,-23.484,33821.94478
2020/8/18 10:38:00,193.56,-23.626,34011.53771
2020/8/18 10:39:00,193.84,-23.768,34201.15432
2020/8/18 10:40:00,194.118,-23.911,34390.77981
2020/8/18 10:41:00,194.394,-24.054,34580.39964
2020/8/18 10:42:00,194.668,-24.197,34769.99949
2020/8/18 10:43:00,194.94,-24.34,34959.56528
2020/8/18 10:44:00,195.21,-24.483,35149.08316
2020/8/18 10:45:00,195.478,-24.626,35338.53949
2020/8/18 10:46:00,195.744,-24.77,35527.92088
2020/8/18 10:47:00,196.008,-24.913,35717.21411
2020/8/18 10:48:00,196.271,-25.057,35906.4062
2020/8/18 10:49:00,196.532,-25.2,36095.48435
2020/8/18 10:50:00,196.791,-25.344,36284.43597
2020/8/18 10:51:00,197.048,-25.488,36473.24867
2020/8/18 10:52:00,197.304,-25.631,36661.91024
2020/8/18 10:53:00,197.558,-25.775,36850.40866
2020/8/18 10:54:00,197.811,-25.919,37038.73209
2020/8/18 10:55:00,198.062,-26.063,37226.82884
2020/8/18 10:56:00,198.312,-26.207,37414.7676
2020/8/18 10:57:00,198.56,-26.351,37602.4969
2020/8/18 10:58:00,198.807,-26.494,37790.00557
2020/8/18 10:59:00,199.053,-26.638,37977.28264
2020/8/18 11:00:00,199.297,-26.782,38164.31725
2020/8/18 11:01:00,199.54,-26.926,38351.09874
2020/8/18 11:02:00,199.782,-27.07,38537.61658
2020/8/18 11:03:00,200.022,-27.213,38723.86038
2020/8/18 11:04:00,200.262,-27.357,38909.81993
2020/8/18 11:05:00,200.5,-27.501,39095.48511
2020/8/18 11:06:00,200.737,-27.644,39280.84599
2020/8/18 11:07:00,200.973,-27.788,39465.89275
2020/8/18 11:08:00,201.208,-27.931,39650.6157
2020/8/18 11:09:00,201.442,-28.075,39835.0053
2020/8/18 11:10:00,201.674,-28.218,40019.0521
2020/8/18 11:11:00,201.906,-28.361,40202.74684
2020/8/18 11:12:00,202.137,-28.504,40386.08031
2020/8/18 11:13:00,202.367,-28.647,40569.04347
2020/8/18 11:14:00,202.597,-28.79,40751.62738
2020/8/18 11:15:00,202.825,-28.933,40933.82321
2020/8/18 11:16:00,203.052,-29.075,41115.62225
2020/8/18 11:17:00,203.279,-29.218,41297.01591
2020/8/18 11:18:00,203.505,-29.36,41477.99568
2020/8/18 11:19:00,203.73,-29.503,41658.5532
2020/8/18 11:20:00,203.954,-29.645,41838.68017
2020/8/18 11:21:00,204.178,-29.787,42018.36841
2020/8/18 11:22:00,204.401,-29.928,42197.60985
2020/8/18 11:23:00,204.624,-30.07,42376.39651
2020/8/18 11:24:00,204.845,-30.211,42554.7205
2020/8/18 11:25:00,205.067,-30.353,42732.57403
2020/8/18 11:26:00,205.287,-30.494,42909.94942
2020/8/18 11:27:00,205.507,-30.635,43086.83904
2020/8/18 11:28:00,205.727,-30.775,43263.23539
2020/8/18 11:29:00,205.946,-30.916,43439.13103
2020/8/18 11:30:00,206.164,-31.056,43614.51862
2020/8/18 11:31:00,206.382,-31.196,43789.39092
2020/8/18 11:32:00,206.6,-31.336,43963.74074
2020/8/18 11:33:00,206.817,-31.476,44137.56098
2020/8/18 11:34:00,207.034,-31.615,44310.84465
2020/8/18 11:35:00,207.25,-31.754,44483.58479
2020/8/18 11:36:00,207.466,-31.893,44655.77457
2020/8/18 11:37:00,207.682,-32.032,44827.40719
2020/8/18 11:38:00,207.897,-32.17,44998.47595
2020/8/18 11:39:00,208.112,-32.308,45168.97422
2020/8/18 11:40:00,208.327,-32.446,45338.89544
2020/8/18 11:41:00,208.541,-32.584,45508.23313
2020/8/18 11:42:00,208.756,-32.721,45676.98086
2020/8/18 11:43:00,208.97,-32.858,45845.13228
2020/8/18 11:44:00,209.183,-32.995,46012.68112
2020/8/18 11:45:00,209.397,-33.131,46179.62115
2020/8/18 11:46:00,209.61,-33.268,46345.94624
2020/8/18 11:47:00,209.824,-33.404,46511.65029
2020/8/18 11:48:00,210.037,-33.539,46676.72728
2020/8/18 11:49:00,210.25,-33.674,46841.17126
2020/8/18 11:50:00,210.463,-33.809,47004.97634
2020/8/18 11:51:00,210.675,-33.944,47168.13666
2020/8/18 11:52:00,210.888,-34.078,47330.64647
2020/8/18 11:53:00,211.1,-34.212,47492.50004
2020/8/18 11:54:00,211.313,-34.346,47653.69172
2020/8/18 11:55:00,211.526,-34.479,47814.2159
2020/8/18 11:56:00,211.738,-34.612,47974.06704
2020/8/18 11:57:00,211.95,-34.745,48133.23966
2020/8/18 11:58:00,212.163,-34.877,48291.72832
2020/8/18 11:59:00,212.375,-35.009,48449.52764
2020/8/18 12:00:00,212.588,-35.14,48606.6323
2020/8/18 12:01:00,212.801,-35.271,48763.03703
2020/8/18 12:02:00,213.013,-35.402,48918.7366
2020/8/18 12:03:00,213.226,-35.532,49073.72584
2020/8/18 12:04:00,213.439,-35.662,49227.99966
2020/8/18 12:05:00,213.652,-35.792,49381.55296
2020/8/18 12:06:00,213.865,-35.921,49534.38075
2020/8/18 12:07:00,214.078,-36.05,49686.47804
2020/8/18 12:08:00,214.291,-36.178,49837.83993
2020/8/18 12:09:00,214.504,-36.306,49988.46153
2020/8/18 12:10:00,214.718,-36.433,50138.33803
2020/8/18 12:11:00,214.932,-36.56,50287.46465
2020/8/18 12:12:00,215.146,-36.687,50435.83665
2020/8/18 12:13:00,215.36,-36.813,50583.44936
2020/8/18 12:14:00,215.574,-36.938,50730.29813
2020/8/18 12:15:00,215.789,-37.064,50876.37836
2020/8/18 12:16:00,216.004,-37.188,51021.68552
