Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
2020/8/18 8:37:08,322.234,-4.12,42055.00151
2020/8/18 8:38:08,321.923,-1.481,41729.62578
2020/8/18 8:39:08,321.511,1.162,41405.7953
2020/8/18 8:40:08,320.996,3.806,41084.67387
2020/8/18 8:41:08,320.373,6.447,40767.43977
2020/8/18 8:42:08,319.636,9.079,40455.28149
2020/8/18 8:43:08,318.78,11.698,40149.39302
2020/8/18 8:44:08,317.796,14.297,39850.96863
2020/8/18 8:45:08,316.676,16.869,39561.1973
2020/8/18 8:46:08,315.41,19.408,39281.25657
2020/8/18 8:47:08,313.987,21.903,39012.30619
2020/8/18 8:48:08,312.396,24.345,38755.4813
2020/8/18 8:49:08,310.625,26.723,38511.88509
2020/8/18 8:50:08,308.66,29.022,38282.58171
2020/8/18 8:51:08,306.488,31.23,38068.58852
2020/8/18 8:52:08,304.098,33.33,37870.86841
2020/8/18 8:53:08,301.478,35.304,37690.32245
2020/8/18 8:54:08,298.622,37.134,37527.78219
2020/8/18 8:55:08,295.527,38.798,37384.00273
2020/8/18 8:56:08,292.196,40.277,37259.65581
2020/8/18 8:57:08,288.641,41.548,37155.3238
2020/8/18 8:58:08,284.882,42.593,37071.49409
2020/8/18 8:59:08,280.952,43.392,37008.5545
2020/8/18 9:00:08,276.892,43.932,36966.78945
2020/8/18 9:01:08,272.751,44.202,36946.37726
2020/8/18 9:02:08,268.586,44.197,36947.38843
2020/8/18 9:03:08,264.453,43.917,36969.7851
2020/8/18 9:04:08,260.408,43.369,37013.42161
2020/8/18 9:05:08,256.501,42.564,37078.04616
2020/8/18 9:06:08,252.77,41.517,37163.30358
2020/8/18 9:07:08,249.248,40.247,37268.73906
2020/8/18 9:08:08,245.952,38.774,37393.80288
2020/8/18 9:09:08,242.895,37.12,37537.85578
2020/8/18 9:10:08,240.078,35.305,37700.17522
2020/8/18 9:11:08,237.498,33.35,37879.962
2020/8/18 9:12:08,235.148,31.274,38076.34747
2020/8/18 9:13:08,233.016,29.095,38288.40083
2020/8/18 9:14:08,231.091,26.827,38515.13682
2020/8/18 9:15:08,229.36,24.487,38755.52317
2020/8/18 9:16:08,227.809,22.086,39008.4882
2020/8/18 9:17:08,226.427,19.635,39272.92822
2020/8/18 9:18:08,225.202,17.146,39547.71452
2020/8/18 9:19:08,224.123,14.625,39831.70023
2020/8/18 9:20:08,223.18,12.082,40123.72672
2020/8/18 9:21:08,222.365,9.523,40422.62634
2020/8/18 9:22:08,221.672,6.954,40727.24113
2020/8/18 9:23:08,221.092,4.38,41036.40867
2020/8/18 9:24:08,220.622,1.807,41348.97941
2020/8/18 9:25:08,220.256,-0.762,41663.81793
2020/8/18 9:26:08,219.992,-3.324,41979.80676
2020/8/18 9:27:08,219.826,-5.873,42295.8499
2020/8/18 9:28:08,219.758,-8.408,42610.87584
2020/8/18 9:29:08,219.787,-10.926,42924.03499
2020/8/18 9:30:08,219.912,-13.422,43233.92046
2020/8/18 9:31:08,220.136,-15.894,43539.74623
2020/8/18 9:32:08,220.458,-18.34,43840.56274
2020/8/18 9:33:08,220.884,-20.756,44135.45534
2020/8/18 9:34:08,221.415,-23.14,44423.54549
2020/8/18 9:34:45,221.801,-24.606,44599.13594
2020/8/18 10:15:43,318.324,-24.793,44643.26012
2020/8/18 10:16:42,318.931,-22.456,44363.58922
2020/8/18 10:17:42,319.436,-20.062,44073.94925
2020/8/18 10:18:42,319.837,-17.636,43777.69403
2020/8/18 10:19:42,320.136,-15.181,43475.71055
2020/8/18 10:20:42,320.337,-12.7,43168.92139
2020/8/18 10:21:42,320.441,-10.195,42858.28364
2020/8/18 10:22:42,320.449,-7.67,42544.78718
2020/8/18 10:23:42,320.361,-5.127,42229.4531
2020/8/18 10:24:42,320.176,-2.569,41913.3316
2020/8/18 10:25:42,319.891,0.001,41597.49971
2020/8/18 10:26:42,319.505,2.579,41283.0586
2020/8/18 10:27:42,319.013,5.161,40971.13058
2020/8/18 10:28:42,318.412,7.743,40662.85571
2020/8/18 10:29:42,317.694,10.32,40359.38797
2020/8/18 10:30:42,316.854,12.888,40061.89103
2020/8/18 10:31:42,315.884,15.439,39771.53362
2020/8/18 10:32:42,314.775,17.966,39489.48432
2020/8/18 10:33:42,313.516,20.463,39216.90608
2020/8/18 10:34:42,312.096,22.919,38954.95003
2020/8/18 10:35:42,310.504,25.324,38704.7492
2020/8/18 10:36:42,308.725,27.668,38467.41158
2020/8/18 10:37:42,306.747,29.936,38244.01285
2020/8/18 10:38:42,304.556,32.113,38035.58907
2020/8/18 10:39:42,302.139,34.183,37843.12885
2020/8/18 10:40:42,299.485,36.129,37667.56561
2020/8/18 10:41:42,296.586,37.929,37509.76984
2020/8/18 10:42:42,293.439,39.562,37370.5414
2020/8/18 10:43:42,290.049,41.008,37250.60219
2020/8/18 10:44:42,286.427,42.244,37150.58914
2020/8/18 10:45:42,282.596,43.248,37071.04788
2020/8/18 10:46:42,278.589,44.003,37012.42694
2020/8/18 10:47:42,274.45,44.493,36975.07295
2020/8/18 10:48:42,270.233,44.708,36959.22668
2020/8/18 10:49:42,265.996,44.641,36965.02017
2020/8/18 10:50:42,261.8,44.294,36992.47498
2020/8/18 10:51:42,257.7,43.673,37041.50162
2020/8/18 10:52:42,253.747,42.791,37111.90015
2020/8/18 10:53:42,249.983,41.664,37203.36196
2020/8/18 10:54:42,246.435,40.311,37315.47274
2020/8/18 10:55:42,243.123,38.753,37447.71636
2020/8/18 10:56:42,240.056,37.012,37599.47996
2020/8/18 10:57:42,237.235,35.109,37770.0596
2020/8/18 10:58:42,234.655,33.065,37958.66692
2020/8/18 10:59:42,232.308,30.9,38164.43609
2020/8/18 11:00:42,230.18,28.63,38386.43149
2020/8/18 11:01:42,228.259,26.272,38623.65536
2020/8/18 11:02:42,226.532,23.839,38875.05597
2020/8/18 11:03:42,224.984,21.346,39139.5354
2020/8/18 11:04:42,223.603,18.803,39415.95753
2020/8/18 11:05:42,222.378,16.219,39703.15584
2020/8/18 11:06:42,221.296,13.604,39999.94061
2020/8/18 11:07:42,220.35,10.964,40305.10614
2020/8/18 11:08:42,219.529,8.307,40617.43732
2020/8/18 11:09:42,218.827,5.639,40935.71594
2020/8/18 11:10:42,218.237,2.965,41258.72626
2020/8/18 11:11:42,217.754,0.288,41585.26037
2020/8/18 11:12:42,217.375,-2.386,41914.12293
2020/8/18 11:13:42,217.095,-5.054,42244.13539
2020/8/18 11:14:42,216.913,-7.713,42574.13986
2020/8/18 11:15:42,216.827,-10.36,42903.00243
2020/8/18 11:16:42,216.837,-12.992,43229.6161
2020/8/18 11:17:42,216.944,-15.606,43552.90337
2020/8/18 11:18:42,217.149,-18.2,43871.81834
2020/8/18 11:19:42,217.456,-20.77,44185.34864
2020/8/18 11:20:42,217.867,-23.315,44492.5169
2020/8/18 11:21:14,218.129,-24.653,44652.60569
2020/8/18 12:02:25,325.728,-25.065,44723.05385
2020/8/18 12:03:25,326.342,-22.444,44409.26899
2020/8/18 12:04:25,326.852,-19.771,44085.36759
2020/8/18 12:05:25,327.262,-17.062,43753.76076
2020/8/18 12:06:25,327.576,-14.319,43415.45304
2020/8/18 12:07:25,327.796,-11.543,43071.49479
2020/8/18 12:08:25,327.924,-8.737,42722.98107
2020/8/18 12:09:25,327.961,-5.902,42371.0505
2020/8/18 12:10:25,327.907,-3.04,42016.8838
2020/8/18 12:11:25,327.76,-0.153,41661.70188
2020/8/18 12:12:25,327.517,2.756,41306.7636
2020/8/18 12:13:25,327.176,5.685,40953.36314
2020/8/18 12:14:25,326.73,8.631,40602.82674
2020/8/18 12:15:25,326.173,11.591,40256.50896
2020/8/18 12:16:25,325.496,14.56,39915.78832
2020/8/18 12:17:25,324.69,17.534,39582.06222
2020/8/18 12:18:25,323.743,20.508,39256.74117
2020/8/18 12:19:25,322.639,23.474,38941.24228
2020/8/18 12:20:25,321.362,26.424,38636.98194
2020/8/18 12:21:25,319.89,29.35,38345.36769
2020/8/18 12:22:25,318.2,32.238,38067.78941
2020/8/18 12:23:25,316.264,35.076,37805.60971
2020/8/18 12:24:25,314.05,37.847,37560.15363
2020/8/18 12:25:25,311.522,40.531,37332.69793
2020/8/18 12:26:25,308.642,43.103,37124.45977
2020/8/18 12:27:25,305.37,45.536,36936.58532
2020/8/18 12:28:25,301.668,47.797,36770.13818
2020/8/18 12:29:25,297.505,49.847,36626.08812
2020/8/18 12:30:25,292.865,51.644,36505.30014
2020/8/18 12:31:25,287.756,53.145,36408.52424
2020/8/18 12:32:25,282.219,54.304,36336.38622
2020/8/18 12:33:25,276.338,55.083,36289.3796
2020/8/18 12:34:25,270.235,55.451,36267.85903
2020/8/18 12:35:25,264.064,55.392,36272.0353
2020/8/18 12:36:25,257.988,54.908,36301.97221
2020/8/18 12:37:25,252.154,54.015,36357.58519
2020/8/18 12:38:25,246.679,52.746,36438.64208
2020/8/18 12:39:25,241.638,51.139,36544.76548
2020/8/18 12:40:25,237.066,49.238,36675.43735
2020/8/18 12:41:25,232.965,47.087,36830.00486
2020/8/18 12:42:25,229.317,44.728,37007.6882
2020/8/18 12:43:25,226.087,42.196,37207.58924
2020/8/18 12:44:25,223.237,39.524,37428.72718
2020/8/18 12:45:25,220.727,36.739,37669.94838
2020/8/18 12:46:25,218.519,33.865,37930.08667
2020/8/18 12:47:25,216.578,30.92,38207.87704
2020/8/18 12:48:25,214.872,27.921,38501.99143
2020/8/18 12:49:25,213.374,24.882,38811.04989
2020/8/18 12:50:25,212.061,21.813,39133.6319
2020/8/18 12:51:25,210.912,18.724,39468.28674
2020/8/18 12:52:25,209.91,15.622,39813.54352
2020/8/18 12:53:25,209.041,12.515,40167.92052
2020/8/18 12:54:25,208.292,9.407,40529.93351
2020/8/18 12:55:25,207.654,6.302,40898.1036
2020/8/18 12:56:25,207.118,3.205,41270.96405
2020/8/18 12:57:25,206.677,0.118,41647.06649
2020/8/18 12:58:25,206.326,-2.956,42024.98622
2020/8/18 12:59:25,206.062,-6.014,42403.3269
2020/8/18 13:00:25,205.881,-9.056,42780.72454
2020/8/18 13:01:25,205.782,-12.079,43155.85087
2020/8/18 13:02:25,205.765,-15.083,43527.41619
2020/8/18 13:03:25,205.83,-18.065,43894.17169
2020/8/18 13:04:25,205.979,-21.025,44254.91133
2020/8/18 13:05:25,206.215,-23.962,44608.4734
2020/8/18 13:05:42,206.299,-24.795,44707.82172
2020/8/18 13:47:24,339.738,-25.23,44775.3928
2020/8/18 13:48:24,340.202,-22.211,44413.76518
2020/8/18 13:49:24,340.591,-19.14,44040.56743
2020/8/18 13:50:24,340.908,-16.033,43659.11244
2020/8/18 13:51:24,341.156,-12.892,43270.59411
2020/8/18 13:52:24,341.339,-9.716,42876.26184
2020/8/18 13:53:24,341.459,-6.505,42477.41963
2020/8/18 13:54:24,341.516,-3.26,42075.42507
2020/8/18 13:55:24,341.51,0.02,41671.68786
2020/8/18 13:56:24,341.44,3.335,41267.66784
2020/8/18 13:57:24,341.303,6.684,40864.87238
2020/8/18 13:58:24,341.097,10.067,40464.85321
2020/8/18 13:59:24,340.816,13.483,40069.20239
2020/8/18 14:00:24,340.453,16.931,39679.54743
2020/8/18 14:01:24,340,20.41,39297.5455
2020/8/18 14:02:24,339.446,23.918,38924.87658
2020/8/18 14:03:24,338.777,27.452,38563.23543
2020/8/18 14:04:24,337.974,31.008,38214.32243
2020/8/18 14:05:24,337.015,34.582,37879.8333
2020/8/18 14:06:24,335.869,38.169,37561.44752
2020/8/18 14:07:24,334.497,41.759,37260.81554
2020/8/18 14:08:24,332.847,45.344,36979.54523
2020/8/18 14:09:24,330.852,48.907,36719.18708
2020/8/18 14:10:24,328.418,52.432,36481.21892
2020/8/18 14:11:24,325.421,55.892,36267.03017
2020/8/18 14:12:24,321.69,59.25,36077.90592
2020/8/18 14:13:24,316.999,62.454,35915.01132
2020/8/18 14:14:24,311.049,65.428,35779.37661
2020/8/18 14:15:24,303.495,68.064,35671.88319
2020/8/18 14:16:24,294.027,70.214,35593.25123
2020/8/18 14:17:24,282.598,71.692,35544.02912
2020/8/18 14:18:24,269.743,72.321,35524.58521
2020/8/18 14:19:24,256.642,72.008,35535.10205
2020/8/18 14:20:24,244.604,70.797,35575.57339
2020/8/18 14:21:24,234.414,68.846,35645.80397
2020/8/18 14:22:24,226.194,66.341,35745.41231
2020/8/18 14:23:24,219.694,63.445,35873.83601
2020/8/18 14:24:24,214.564,60.282,36030.33985
2020/8/18 14:25:24,210.486,56.936,36214.02595
2020/8/18 14:26:24,207.207,53.467,36423.84606
2020/8/18 14:27:24,204.54,49.917,36658.6151
2020/8/18 14:28:24,202.343,46.314,36917.02618
2020/8/18 14:29:24,200.514,42.681,37197.66588
2020/8/18 14:30:24,198.977,39.032,37499.03028
2020/8/18 14:31:24,197.674,35.379,37819.5405
2020/8/18 14:32:24,196.562,31.732,38157.55822
2020/8/18 14:33:24,195.608,28.096,38511.40021
2020/8/18 14:34:24,194.784,24.477,38879.35232
2020/8/18 14:35:24,194.071,20.878,39259.68213
2020/8/18 14:36:24,193.453,17.303,39650.65075
2020/8/18 14:37:24,192.917,13.753,40050.52336
2020/8/18 14:38:24,192.452,10.23,40457.57844
2020/8/18 14:39:24,192.05,6.736,40870.11604
2020/8/18 14:40:24,191.704,3.27,41286.46477
2020/8/18 14:41:24,191.409,-0.167,41704.98788
2020/8/18 14:42:24,191.161,-3.575,42124.08827
2020/8/18 14:43:24,190.956,-6.954,42542.2127
2020/8/18 14:44:24,190.792,-10.305,42957.85515
2020/8/18 14:45:24,190.667,-13.628,43369.55957
2020/8/18 14:46:24,190.579,-16.924,43775.92199
2020/8/18 14:47:24,190.53,-20.194,44175.59213
2020/8/18 14:48:24,190.517,-23.438,44567.27461
2020/8/18 14:48:52,190.525,-24.925,44744.77852
2020/8/18 15:30:55,356.4,-25.207,44785.40858
2020/8/18 15:31:54,356.617,-21.994,44400.04245
2020/8/18 15:32:54,356.819,-18.706,43999.86008
2020/8/18 15:33:54,357.006,-15.388,43591.63445
2020/8/18 15:34:54,357.179,-12.038,43176.67605
2020/8/18 15:35:54,357.34,-8.656,42756.35409
2020/8/18 15:36:54,357.493,-5.239,42332.09557
2020/8/18 15:37:54,357.637,-1.788,41905.38406
2020/8/18 15:38:54,357.774,1.7,41477.75796
2020/8/18 15:39:54,357.907,5.225,41050.80807
2020/8/18 15:40:54,358.037,8.789,40626.17445
2020/8/18 15:41:54,358.164,12.392,40205.54247
2020/8/18 15:42:54,358.291,16.035,39790.6379
2020/8/18 15:43:54,358.418,19.719,39383.22091
2020/8/18 15:44:54,358.549,23.443,38985.07896
2020/8/18 15:45:54,358.685,27.209,38598.0184
2020/8/18 15:46:54,358.828,31.016,38223.85472
2020/8/18 15:47:54,358.981,34.863,37864.40155
2020/8/18 15:48:54,359.149,38.751,37521.45825
2020/8/18 15:49:54,359.336,42.677,37196.79602
2020/8/18 15:50:54,359.551,46.642,36892.14314
2020/8/18 15:51:54,359.801,50.642,36609.16874
2020/8/18 15:52:54,0.102,54.676,36349.46613
2020/8/18 15:53:54,0.476,58.741,36114.53524
2020/8/18 15:54:54,0.957,62.833,35905.76518
2020/8/18 15:55:54,1.606,66.95,35724.41675
2020/8/18 15:56:54,2.537,71.085,35571.60595
2020/8/18 15:57:54,3.989,75.232,35448.28837
2020/8/18 15:58:54,6.581,79.377,35355.24552
2020/8/18 15:59:54,12.475,83.483,35293.07304
2020/8/18 16:00:54,36.432,87.308,35262.17164
2020/8/18 16:01:54,138.633,87.29,35262.74083
2020/8/18 16:02:54,162.332,83.461,35294.77579
2020/8/18 16:03:54,168.18,79.353,35358.06744
2020/8/18 16:04:54,170.743,75.207,35452.20573
2020/8/18 16:05:54,172.165,71.059,35576.58611
2020/8/18 16:06:54,173.061,66.922,35730.41875
2020/8/18 16:07:54,173.669,62.803,35912.74027
2020/8/18 16:08:54,174.102,58.708,36122.42773
2020/8/18 16:09:54,174.421,54.64,36358.21398
2020/8/18 16:10:54,174.659,50.603,36618.70446
2020/8/18 16:11:54,174.839,46.599,36902.39433
2020/8/18 16:12:54,174.974,42.631,37207.68617
2020/8/18 16:13:54,175.073,38.701,37532.90712
2020/8/18 16:14:54,175.144,34.809,37876.32578
2020/8/18 16:15:54,175.189,30.958,38236.16795
2020/8/18 16:16:54,175.214,27.146,38610.63166
2020/8/18 16:17:54,175.219,23.376,38997.90063
2020/8/18 16:18:54,175.206,19.647,39396.15668
2020/8/18 16:19:54,175.178,15.959,39803.59075
2020/8/18 16:20:54,175.133,12.312,40218.41243
2020/8/18 16:21:54,175.073,8.705,40638.85838
2020/8/18 16:22:54,174.997,5.138,41063.19943
2020/8/18 16:23:54,174.905,1.609,41489.74659
2020/8/18 16:24:54,174.797,-1.881,41916.85599
2020/8/18 16:25:54,174.671,-5.335,42342.93295
2020/8/18 16:26:54,174.527,-8.753,42766.43518
2020/8/18 16:27:54,174.362,-12.136,43185.87531
2020/8/18 16:28:54,174.176,-15.486,43599.82286
2020/8/18 16:29:54,173.965,-18.803,44006.9056
2020/8/18 16:30:54,173.728,-22.088,44405.81057
2020/8/18 16:31:48,173.489,-25.002,44754.75587
2020/8/18 17:13:51,13.385,-25.083,44761.55546
2020/8/18 17:14:51,13.331,-21.903,44379.67001
2020/8/18 17:15:51,13.326,-18.697,43989.24878
2020/8/18 17:16:51,13.369,-15.465,43591.62612
2020/8/18 17:17:51,13.457,-12.208,43188.09766
2020/8/18 17:18:51,13.594,-8.925,42780.01213
2020/8/18 17:19:51,13.778,-5.615,42368.7699
2020/8/18 17:20:51,14.013,-2.279,41955.82131
2020/8/18 17:21:51,14.301,1.085,41542.66428
2020/8/18 17:22:51,14.647,4.475,41130.8414
2020/8/18 17:23:51,15.055,7.892,40721.93615
2020/8/18 17:24:51,15.532,11.334,40317.56844
2020/8/18 17:25:51,16.086,14.8,39919.38915
2020/8/18 17:26:51,16.727,18.289,39529.07373
2020/8/18 17:27:51,17.467,21.799,39148.31475
2020/8/18 17:28:51,18.321,25.325,38778.81334
2020/8/18 17:29:51,19.308,28.864,38422.26943
2020/8/18 17:30:51,20.452,32.411,38080.37101
2020/8/18 17:31:51,21.783,35.958,37754.78223
2020/8/18 17:32:51,23.34,39.497,37447.13029
2020/8/18 17:33:51,25.17,43.016,37158.99184
2020/8/18 17:34:51,27.337,46.498,36891.87821
2020/8/18 17:35:51,29.922,49.924,36647.22056
2020/8/18 17:36:51,33.031,53.267,36426.33513
2020/8/18 17:37:51,36.799,56.489,36230.48725
2020/8/18 17:38:51,41.396,59.541,36060.75555
2020/8/18 17:39:51,47.023,62.353,35918.10062
2020/8/18 17:40:51,53.891,64.836,35803.33133
2020/8/18 17:41:51,62.155,66.872,35717.09406
2020/8/18 17:42:51,71.799,68.328,35659.8637
2020/8/18 17:43:51,82.493,69.078,35631.9371
2020/8/18 17:44:51,93.557,69.044,35633.42887
2020/8/18 17:45:51,104.165,68.232,35664.27005
2020/8/18 17:46:51,113.668,66.726,35724.20931
2020/8/18 17:47:51,121.771,64.657,35812.81695
2020/8/18 17:48:51,128.481,62.158,35929.49133
2020/8/18 17:49:51,133.966,59.343,36073.46769
2020/8/18 17:50:51,138.435,56.301,36243.82893
