Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
2020/8/18 8:36:37,143.896,74.437,35416.16218
2020/8/18 8:37:37,152.266,70.57,35535.70256
2020/8/18 8:38:37,157.742,66.443,35691.96874
2020/8/18 8:39:37,161.528,62.187,35883.77483
2020/8/18 8:40:37,164.271,57.867,36109.68487
2020/8/18 8:41:37,166.334,53.523,36368.03717
2020/8/18 8:42:37,167.933,49.176,36656.97094
2020/8/18 8:43:37,169.203,44.843,36974.45451
2020/8/18 8:44:37,170.231,40.532,37318.31394
2020/8/18 8:45:37,171.077,36.253,37686.26158
2020/8/18 8:46:37,171.782,32.009,38075.92332
2020/8/18 8:47:37,172.377,27.804,38484.86472
2020/8/18 8:48:37,172.882,23.641,38910.61477
2020/8/18 8:49:37,173.315,19.521,39350.68781
2020/8/18 8:50:37,173.687,15.446,39802.60287
2020/8/18 8:51:37,174.009,11.416,40263.90058
2020/8/18 8:52:37,174.288,7.43,40732.15801
2020/8/18 8:53:37,174.53,3.488,41205.00097
2020/8/18 8:54:37,174.74,-0.411,41680.11444
2020/8/18 8:55:37,174.921,-4.268,42155.25106
2020/8/18 8:56:37,175.077,-8.084,42628.23793
2020/8/18 8:57:37,175.21,-11.86,43096.98203
2020/8/18 8:58:37,175.321,-15.599,43559.47426
2020/8/18 8:59:37,175.412,-19.302,44013.79254
2020/8/18 9:00:37,175.485,-22.97,44458.10393
2020/8/18 9:01:09,175.516,-24.937,44693.28995
2020/8/18 9:38:56,359.105,-24.893,44680.77145
2020/8/18 9:39:55,358.981,-21.267,44245.52589
2020/8/18 9:40:55,358.855,-17.567,43794.59364
2020/8/18 9:41:55,358.727,-13.832,43334.34598
2020/8/18 9:42:55,358.594,-10.058,42866.66239
2020/8/18 9:43:55,358.454,-6.245,42393.51221
2020/8/18 9:44:55,358.307,-2.39,41916.95204
2020/8/18 9:45:55,358.149,1.508,41439.12225
2020/8/18 9:46:55,357.978,5.451,40962.24238
2020/8/18 9:47:55,357.791,9.439,40488.60511
2020/8/18 9:48:55,357.584,13.475,40020.56869
2020/8/18 9:49:55,357.354,17.557,39560.54757
2020/8/18 9:50:55,357.095,21.688,39111.00106
2020/8/18 9:51:55,356.801,25.867,38674.4198
2020/8/18 9:52:55,356.462,30.093,38253.30998
2020/8/18 9:53:55,356.067,34.366,37850.17492
2020/8/18 9:54:55,355.6,38.684,37467.49462
2020/8/18 9:55:55,355.041,43.045,37107.70246
2020/8/18 9:56:55,354.359,47.446,36773.16025
2020/8/18 9:57:55,353.509,51.881,36466.13097
2020/8/18 9:58:55,352.421,56.346,36188.75065
2020/8/18 9:59:55,350.984,60.829,35942.99912
2020/8/18 10:00:55,349.005,65.32,35730.67113
2020/8/18 10:01:55,346.121,69.793,35553.34825
2020/8/18 10:02:55,341.577,74.208,35412.37272
2020/8/18 10:03:55,333.553,78.461,35308.82423
2020/8/18 10:04:55,316.964,82.245,35243.50047
2020/8/18 10:05:55,280.39,84.457,35216.90237
2020/8/18 10:06:55,236.842,83.291,35229.22465
2020/8/18 10:07:55,214.785,79.855,35280.35214
2020/8/18 10:08:55,204.681,75.712,35369.86205
2020/8/18 10:09:55,199.253,71.342,35497.03205
2020/8/18 10:10:55,195.939,66.888,35660.85379
2020/8/18 10:11:55,193.735,62.408,35860.05129
2020/8/18 10:12:55,192.179,57.928,36093.10341
2020/8/18 10:13:55,191.034,53.466,36358.26939
2020/8/18 10:14:55,190.166,49.031,36653.61659
2020/8/18 10:15:55,189.495,44.631,36977.04941
2020/8/18 10:16:55,188.968,40.269,37326.33836
2020/8/18 10:17:55,188.553,35.951,37699.1489
2020/8/18 10:18:55,188.225,31.678,38093.06863
2020/8/18 10:19:55,187.968,27.453,38505.63323
2020/8/18 10:20:55,187.77,23.276,38934.3499
2020/8/18 10:21:55,187.622,19.149,39376.71876
2020/8/18 10:22:55,187.519,15.071,39830.25171
2020/8/18 10:23:55,187.455,11.042,40292.48869
2020/8/18 10:24:55,187.428,7.061,40761.01196
2020/8/18 10:25:55,187.435,3.128,41233.45775
2020/8/18 10:26:55,187.476,-0.758,41707.52614
2020/8/18 10:27:55,187.549,-4.599,42180.98895
2020/8/18 10:28:55,187.657,-8.396,42651.6961
2020/8/18 10:29:55,187.799,-12.15,43117.58046
2020/8/18 10:30:55,187.977,-15.863,43576.66155
2020/8/18 10:31:55,188.196,-19.537,44027.04821
2020/8/18 10:32:55,188.458,-23.172,44466.94038
2020/8/18 10:33:22,188.593,-24.823,44664.28563
2020/8/18 11:11:00,346.268,-24.749,44645.32861
2020/8/18 11:12:00,346.37,-21.197,44218.6493
2020/8/18 11:13:00,346.409,-17.585,43778.19121
2020/8/18 11:14:00,346.387,-13.939,43329.01043
2020/8/18 11:15:00,346.304,-10.26,42872.97287
2020/8/18 11:16:00,346.159,-6.545,42412.02926
2020/8/18 11:17:00,345.951,-2.796,41948.21202
2020/8/18 11:18:00,345.677,0.989,41483.63125
2020/8/18 11:19:00,345.331,4.809,41020.46953
2020/8/18 11:20:00,344.906,8.665,40560.97533
2020/8/18 11:21:00,344.394,12.553,40107.45496
2020/8/18 11:22:00,343.784,16.474,39662.2627
2020/8/18 11:23:00,343.061,20.425,39227.78905
2020/8/18 11:24:00,342.205,24.402,38806.44698
2020/8/18 11:25:00,341.194,28.399,38400.65605
2020/8/18 11:26:00,339.996,32.412,38012.82407
2020/8/18 11:27:00,338.57,36.429,37645.327
2020/8/18 11:28:00,336.862,40.441,37300.48633
2020/8/18 11:29:00,334.802,44.429,36980.54503
2020/8/18 11:30:00,332.293,48.372,36687.64164
2020/8/18 11:31:00,329.204,52.24,36423.78374
2020/8/18 11:32:00,325.36,55.988,36190.82071
2020/8/18 11:33:00,320.523,59.555,35990.41708
2020/8/18 11:34:00,314.388,62.851,35824.02688
2020/8/18 11:35:00,306.609,65.748,35692.87017
2020/8/18 11:36:00,296.895,68.073,35597.91238
2020/8/18 11:37:00,285.264,69.617,35539.84742
2020/8/18 11:38:00,272.346,70.189,35519.08528
2020/8/18 11:39:00,259.376,69.706,35535.74449
2020/8/18 11:40:00,247.621,68.241,35589.65008
2020/8/18 11:41:00,237.766,65.98,35680.33679
2020/8/18 11:42:00,229.863,63.134,35807.05768
2020/8/18 11:43:00,223.638,59.881,35968.79758
2020/8/18 11:44:00,218.743,56.351,36164.29091
2020/8/18 11:45:00,214.868,52.638,36392.04305
2020/8/18 11:46:00,211.771,48.804,36650.35446
2020/8/18 11:47:00,209.271,44.895,36937.34681
2020/8/18 11:48:00,207.236,40.943,37250.9898
2020/8/18 11:49:00,205.568,36.969,37589.12862
2020/8/18 11:50:00,204.194,32.991,37949.51044
2020/8/18 11:51:00,203.059,29.021,38329.8102
2020/8/18 11:52:00,202.123,25.068,38727.65443
2020/8/18 11:53:00,201.355,21.14,39140.64356
2020/8/18 11:54:00,200.73,17.241,39566.37168
2020/8/18 11:55:00,200.231,13.375,40002.44451
2020/8/18 11:56:00,199.844,9.545,40446.4948
2020/8/18 11:57:00,199.558,5.753,40896.19577
2020/8/18 11:58:00,199.366,2.001,41349.27233
2020/8/18 11:59:00,199.262,-1.711,41803.51065
2020/8/18 12:00:00,199.242,-5.382,42256.7658
2020/8/18 12:01:00,199.307,-9.012,42706.96794
2020/8/18 12:02:00,199.454,-12.601,43152.12724
2020/8/18 12:03:00,199.688,-16.148,43590.33758
2020/8/18 12:04:00,200.01,-19.652,44019.77932
2020/8/18 12:05:00,200.428,-23.115,44438.7212
2020/8/18 12:05:28,200.659,-24.725,44631.19314
2020/8/18 12:42:26,335.166,-24.611,44606.39082
2020/8/18 12:43:25,335.473,-21.287,44206.95064
2020/8/18 12:44:25,335.676,-17.877,43791.24293
2020/8/18 12:45:25,335.773,-14.434,43367.24587
2020/8/18 12:46:25,335.769,-10.959,42936.75906
2020/8/18 12:47:25,335.662,-7.453,42501.66033
2020/8/18 12:48:25,335.453,-3.92,42063.90221
2020/8/18 12:49:25,335.139,-0.359,41625.50739
2020/8/18 12:50:25,334.714,3.226,41188.56317
2020/8/18 12:51:25,334.17,6.832,40755.21452
2020/8/18 12:52:25,333.499,10.456,40327.65586
2020/8/18 12:53:25,332.687,14.092,39908.12109
2020/8/18 12:54:25,331.719,17.736,39498.87208
2020/8/18 12:55:25,330.574,21.379,39102.18518
2020/8/18 12:56:25,329.228,25.011,38720.33609
2020/8/18 12:57:25,327.65,28.622,38355.58249
2020/8/18 12:58:25,325.802,32.196,38010.14523
2020/8/18 12:59:25,323.639,35.714,37686.18744
2020/8/18 13:00:25,321.105,39.153,37385.79252
2020/8/18 13:01:25,318.136,42.481,37110.94071
2020/8/18 13:02:25,314.655,45.662,36863.48525
2020/8/18 13:03:25,310.581,48.647,36645.12812
2020/8/18 13:04:25,305.831,51.379,36457.3966
2020/8/18 13:05:25,300.337,53.788,36301.62068
2020/8/18 13:06:25,294.071,55.795,36178.9127
2020/8/18 13:07:25,287.078,57.316,36090.14945
2020/8/18 13:08:25,279.5,58.276,36035.95768
2020/8/18 13:09:25,271.591,58.619,36016.7035
2020/8/18 13:10:25,263.676,58.323,36032.48607
2020/8/18 13:11:25,256.08,57.409,36083.13598
2020/8/18 13:12:25,249.061,55.931,36168.21823
2020/8/18 13:13:25,242.769,53.966,36287.0398
2020/8/18 13:14:25,237.254,51.597,36438.66151
2020/8/18 13:15:25,232.488,48.904,36621.91352
2020/8/18 13:16:25,228.407,45.958,36835.41415
2020/8/18 13:17:25,224.928,42.817,37077.59111
2020/8/18 13:18:25,221.97,39.53,37346.70432
2020/8/18 13:19:25,219.455,36.134,37640.8701
2020/8/18 13:20:25,217.319,32.661,37958.0852
2020/8/18 13:21:25,215.507,29.134,38296.25108
2020/8/18 13:22:25,213.972,25.573,38653.19677
2020/8/18 13:23:25,212.676,21.994,39026.70106
2020/8/18 13:24:25,211.59,18.408,39414.5127
2020/8/18 13:25:25,210.688,14.825,39814.36911
2020/8/18 13:26:25,209.951,11.253,40224.01312
2020/8/18 13:27:25,209.363,7.698,40641.20761
2020/8/18 13:28:25,208.912,4.165,41063.74866
2020/8/18 13:29:25,208.589,0.659,41489.47653
2020/8/18 13:30:25,208.387,-2.818,41916.28508
2020/8/18 13:31:25,208.301,-6.262,42342.12967
2020/8/18 13:32:25,208.329,-9.671,42765.03356
2020/8/18 13:33:25,208.472,-13.042,43183.09319
2020/8/18 13:34:25,208.73,-16.374,43594.48224
2020/8/18 13:35:25,209.108,-19.664,43997.45489
2020/8/18 13:36:25,209.611,-22.91,44390.34816
2020/8/18 13:36:58,209.945,-24.681,44602.25074
2020/8/18 14:13:00,327.595,-24.601,44582.09777
2020/8/18 14:13:59,328.07,-21.481,44207.25567
2020/8/18 14:14:59,328.419,-18.272,43816.48301
2020/8/18 14:15:59,328.639,-15.028,43417.37758
2020/8/18 14:16:59,328.734,-11.751,43011.65658
2020/8/18 14:17:59,328.707,-8.443,42601.11196
2020/8/18 14:18:59,328.557,-5.109,42187.60663
2020/8/18 14:19:59,328.283,-1.752,41773.07002
2020/8/18 14:20:59,327.88,1.625,41359.49249
2020/8/18 14:21:59,327.342,5.017,40948.91865
2020/8/18 14:22:59,326.661,8.418,40543.43928
2020/8/18 14:23:59,325.825,11.823,40145.18189
2020/8/18 14:24:59,324.821,15.224,39756.29976
2020/8/18 14:25:59,323.631,18.611,39378.95925
2020/8/18 14:26:59,322.234,21.973,39015.32552
2020/8/18 14:27:59,320.607,25.298,38667.54662
2020/8/18 14:28:59,318.719,28.568,38337.73575
2020/8/18 14:29:59,316.537,31.763,38027.95231
2020/8/18 14:30:59,314.022,34.86,37740.18135
2020/8/18 14:31:59,311.133,37.83,37476.31244
2020/8/18 14:32:59,307.826,40.638,37238.11746
2020/8/18 14:33:59,304.059,43.244,37027.22877
2020/8/18 14:34:59,299.799,45.6,36845.11736
2020/8/18 14:35:59,295.028,47.656,36693.0724
2020/8/18 14:36:59,289.758,49.356,36572.18219
2020/8/18 14:37:59,284.04,50.647,36483.3176
2020/8/18 14:38:59,277.973,51.482,36427.11828
2020/8/18 14:39:59,271.701,51.827,36403.98233
2020/8/18 14:40:59,265.397,51.669,36414.05979
2020/8/18 14:41:59,259.241,51.013,36457.25019
2020/8/18 14:42:59,253.389,49.889,36533.20423
2020/8/18 14:43:59,247.957,48.338,36641.32962
2020/8/18 14:44:59,243.013,46.414,36780.80076
2020/8/18 14:45:59,238.58,44.171,36950.57194
2020/8/18 14:46:59,234.652,41.663,37149.39356
2020/8/18 14:47:59,231.198,38.937,37375.83063
2020/8/18 14:48:59,228.179,36.038,37628.28337
2020/8/18 14:49:59,225.552,33.002,37905.00852
2020/8/18 14:50:59,223.274,29.859,38204.14175
2020/8/18 14:51:59,221.305,26.636,38523.71944
2020/8/18 14:52:59,219.61,23.353,38861.70051
2020/8/18 14:53:59,218.158,20.029,39215.98682
2020/8/18 14:54:59,216.923,16.677,39584.4428
2020/8/18 14:55:59,215.884,13.311,39964.9133
2020/8/18 14:56:59,215.021,9.939,40355.23977
2020/8/18 14:57:59,214.32,6.57,40753.27514
2020/8/18 14:58:59,213.769,3.211,41156.89663
2020/8/18 14:59:59,213.359,-0.132,41564.01705
2020/8/18 15:00:59,213.082,-3.454,41972.59453
2020/8/18 15:01:59,212.935,-6.752,42380.64083
2020/8/18 15:02:59,212.915,-10.021,42786.22819
2020/8/18 15:03:59,213.021,-13.258,43187.49514
2020/8/18 15:04:59,213.254,-16.459,43582.65107
2020/8/18 15:05:59,213.619,-19.622,43969.97999
2020/8/18 15:06:59,214.12,-22.742,44347.8435
2020/8/18 15:07:38,214.521,-24.736,44586.50721
2020/8/18 15:43:05,325.3,-24.76,44581.05401
2020/8/18 15:44:05,325.888,-21.672,44210.25048
2020/8/18 15:45:05,326.335,-18.539,43828.94197
2020/8/18 15:46:05,326.647,-15.366,43438.79759
2020/8/18 15:47:05,326.828,-12.155,43041.48628
2020/8/18 15:48:05,326.882,-8.91,42638.75335
2020/8/18 15:49:05,326.809,-5.636,42232.41705
2020/8/18 15:50:05,326.608,-2.334,41824.36451
2020/8/18 15:51:05,326.275,0.99,41416.54661
2020/8/18 15:52:05,325.806,4.332,41010.97172
2020/8/18 15:53:05,325.192,7.686,40609.69825
2020/8/18 15:54:05,324.423,11.047,40214.82575
2020/8/18 15:55:05,323.487,14.407,39828.48456
2020/8/18 15:56:05,322.367,17.757,39452.82383
2020/8/18 15:57:05,321.043,21.086,39089.99785
2020/8/18 15:58:05,319.494,24.381,38742.15088
2020/8/18 15:59:05,317.691,27.626,38411.4
2020/8/18 16:00:05,315.602,30.803,38099.8168
2020/8/18 16:01:05,313.192,33.888,37809.40734
2020/8/18 16:02:05,310.421,36.854,37542.09135
2020/8/18 16:03:05,307.246,39.667,37299.68033
2020/8/18 16:04:05,303.628,42.29,37083.85572
2020/8/18 16:05:05,299.532,44.678,36896.14686
2020/8/18 16:06:05,294.938,46.781,36737.91018
2020/8/18 16:07:05,289.852,48.545,36610.30941
2020/8/18 16:08:05,284.314,49.918,36514.29817
2020/8/18 16:09:05,278.409,50.853,36450.60498
2020/8/18 16:10:05,272.267,51.311,36419.72157
2020/8/18 16:11:05,266.048,51.275,36421.89486
2020/8/18 16:12:05,259.926,50.746,36457.12283
2020/8/18 16:13:05,254.061,49.745,36525.15458
2020/8/18 16:14:05,248.576,48.31,36625.49443
2020/8/18 16:15:05,243.549,46.49,36757.41009
2020/8/18 16:16:05,239.015,44.339,36919.94433
2020/8/18 16:17:05,234.977,41.908,37111.92992
2020/8/18 16:18:05,231.411,39.247,37332.00727
2020/8/18 16:19:05,228.282,36.4,37578.64386
2020/8/18 16:20:05,225.55,33.404,37850.15543
2020/8/18 16:21:05,223.171,30.292,38144.72758
2020/8/18 16:22:05,221.108,27.091,38460.4379
2020/8/18 16:23:05,219.324,23.822,38795.27749
2020/8/18 16:24:05,217.788,20.504,39147.17197
2020/8/18 16:25:05,216.473,17.154,39514.00118
2020/8/18 16:26:05,215.357,13.782,39893.61766
2020/8/18 16:27:05,214.419,10.4,40283.86356
2020/8/18 16:28:05,213.646,7.017,40682.58573
2020/8/18 16:29:05,213.023,3.639,41087.64946
2020/8/18 16:30:05,212.541,0.273,41496.95028
2020/8/18 16:31:05,212.193,-3.077,41908.4243
2020/8/18 16:32:05,211.973,-6.406,42320.05705
2020/8/18 16:33:05,211.877,-9.709,42729.8909
2020/8/18 16:34:05,211.906,-12.985,43136.03133
2020/8/18 16:35:05,212.058,-16.229,43536.65196
2020/8/18 16:36:05,212.339,-19.439,43929.99867
2020/8/18 16:37:05,212.752,-22.611,44314.39292
2020/8/18 16:37:48,213.137,-24.88,44586.00321
2020/8/18 17:13:33,329.019,-24.957,44590.22326
2020/8/18 17:14:33,329.614,-21.777,44208.61565
2020/8/18 17:15:33,330.078,-18.539,43814.70058
2020/8/18 17:16:33,330.416,-15.259,43411.34444
2020/8/18 17:17:33,330.632,-11.938,43000.23389
2020/8/18 17:18:33,330.731,-8.578,42583.13729
2020/8/18 17:19:33,330.713,-5.182,42161.90183
2020/8/18 17:20:33,330.578,-1.753,41738.44998
2020/8/18 17:21:33,330.321,1.707,41314.77491
2020/8/18 17:22:33,329.939,5.194,40892.93478
2020/8/18 17:23:33,329.422,8.704,40475.04569
2020/8/18 17:24:33,328.762,12.232,40063.27325
2020/8/18 17:25:33,327.944,15.773,39659.8225
2020/8/18 17:26:33,326.952,19.32,39266.92613
2020/8/18 17:27:33,325.764,22.863,38886.83084
2020/8/18 17:28:33,324.354,26.391,38521.78197
2020/8/18 17:29:33,322.691,29.891,38174.00595
2020/8/18 17:30:33,320.734,33.346,37845.69134
2020/8/18 17:31:33,318.438,36.734,37538.96775
2020/8/18 17:32:33,315.745,40.028,37255.88388
2020/8/18 17:33:33,312.593,43.195,36998.38394
2020/8/18 17:34:33,308.91,46.193,36768.28401
2020/8/18 17:35:33,304.621,48.972,36567.24784
2020/8/18 17:36:33,299.664,51.471,36396.76374
2020/8/18 17:37:33,293.996,53.619,36258.12235
2020/8/18 17:38:33,287.628,55.34,36152.39666
2020/8/18 17:39:33,280.646,56.559,36080.42461
2020/8/18 17:40:33,273.227,57.213,36042.79522
2020/8/18 17:41:33,265.631,57.264,36039.83845
2020/8/18 17:42:33,258.154,56.709,36071.61951
2020/8/18 17:43:33,251.066,55.578,36137.93769
2020/8/18 17:44:33,244.561,53.93,36238.32981
2020/8/18 17:45:33,238.744,51.839,36372.07808
2020/8/18 17:46:33,233.636,49.38,36538.22214
