Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
2020/8/18 19:22:28,323.091,61.785,35917.34689
2020/8/18 19:23:28,317.909,65.284,35754.53725
2020/8/18 19:24:28,311.007,68.52,35622.55054
2020/8/18 19:25:28,301.758,71.336,35522.34447
2020/8/18 19:26:28,289.598,73.497,35454.66964
2020/8/18 19:27:28,274.63,74.709,35420.05757
2020/8/18 19:28:28,258.378,74.738,35418.81195
2020/8/18 19:29:28,243.277,73.574,35451.00357
2020/8/18 19:30:28,230.931,71.443,35516.46907
2020/8/18 19:31:28,221.506,68.638,35614.81361
2020/8/18 19:32:28,214.451,65.398,35745.41727
2020/8/18 19:33:28,209.136,61.882,35907.44498
2020/8/18 19:34:28,205.064,58.193,36099.85961
2020/8/18 19:35:28,201.883,54.395,36321.43762
2020/8/18 19:36:28,199.349,50.533,36570.78683
2020/8/18 19:37:28,197.297,46.634,36846.36572
2020/8/18 19:38:28,195.608,42.719,37146.50344
2020/8/18 19:39:28,194.2,38.802,37469.42041
2020/8/18 19:40:28,193.012,34.893,37813.24845
2020/8/18 19:41:28,191.999,31.001,38176.05059
2020/8/18 19:42:28,191.129,27.131,38555.83966
2020/8/18 19:43:28,190.374,23.287,38950.5958
2020/8/18 19:44:28,189.716,19.472,39358.2825
2020/8/18 19:45:28,189.138,15.689,39776.8611
2020/8/18 19:46:28,188.628,11.938,40204.30372
2020/8/18 19:47:28,188.176,8.222,40638.60462
2020/8/18 19:48:28,187.774,4.539,41077.79003
2020/8/18 19:49:28,187.416,0.891,41519.92657
2020/8/18 19:50:28,187.095,-2.723,41963.12829
2020/8/18 19:51:28,186.807,-6.303,42405.5626
2020/8/18 19:52:28,186.549,-9.851,42845.455
2020/8/18 19:53:28,186.317,-13.367,43281.09294
2020/8/18 19:54:28,186.109,-16.852,43710.82885
2020/8/18 19:55:28,185.922,-20.308,44133.08238
2020/8/18 19:56:28,185.755,-23.735,44546.34214
2020/8/18 19:56:48,185.704,-24.845,44678.68274
2020/8/18 20:37:12,4.717,-24.682,44640.74062
2020/8/18 20:38:11,4.893,-21.292,44233.03767
2020/8/18 20:39:11,5.086,-17.837,43811.56752
2020/8/18 20:40:11,5.296,-14.352,43382.09995
2020/8/18 20:41:11,5.525,-10.837,42946.1979
2020/8/18 20:42:11,5.775,-7.289,42505.4928
2020/8/18 20:43:11,6.05,-3.708,42061.68248
2020/8/18 20:44:11,6.354,-0.093,41616.52846
2020/8/18 20:45:11,6.69,3.557,41171.85229
2020/8/18 20:46:11,7.063,7.242,40729.53115
2020/8/18 20:47:11,7.48,10.963,40291.49228
2020/8/18 20:48:11,7.948,14.718,39859.70626
2020/8/18 20:49:11,8.475,18.509,39436.17904
2020/8/18 20:50:11,9.074,22.333,39022.94245
2020/8/18 20:51:11,9.757,26.189,38622.04329
2020/8/18 20:52:11,10.543,30.074,38235.53082
2020/8/18 20:53:11,11.453,33.986,37865.44261
2020/8/18 20:54:11,12.519,37.919,37513.78886
2020/8/18 20:55:11,13.779,41.867,37182.53522
2020/8/18 20:56:11,15.288,45.821,36873.58428
2020/8/18 20:57:11,17.118,49.77,36588.75599
2020/8/18 20:58:11,19.374,53.696,36329.76732
2020/8/18 20:59:11,22.207,57.577,36098.21166
2020/8/18 21:00:11,25.839,61.376,35895.53822
2020/8/18 21:01:11,30.603,65.04,35723.03237
2020/8/18 21:02:11,36.995,68.481,35581.79706
2020/8/18 21:03:11,45.715,71.559,35472.73631
2020/8/18 21:04:11,57.568,74.046,35396.54116
2020/8/18 21:05:11,72.882,75.621,35353.67859
2020/8/18 21:06:11,90.369,75.968,35344.38393
2020/8/18 21:07:11,107.09,75.003,35368.65705
2020/8/18 21:08:11,120.736,72.953,35426.26239
2020/8/18 21:09:11,130.945,70.16,35516.73301
2020/8/18 21:10:11,138.394,66.904,35639.37831
2020/8/18 21:11:11,143.869,63.367,35793.29529
2020/8/18 21:12:11,147.97,59.66,35977.38276
2020/8/18 21:13:11,151.106,55.851,36190.35819
2020/8/18 21:14:11,153.55,51.986,36430.77628
2020/8/18 21:15:11,155.485,48.091,36697.04908
2020/8/18 21:16:11,157.036,44.189,36987.46662
2020/8/18 21:17:11,158.29,40.292,37300.21789
2020/8/18 21:18:11,159.31,36.411,37633.41129
2020/8/18 21:19:11,160.14,32.553,37985.09448
2020/8/18 21:20:11,160.814,28.723,38353.27302
2020/8/18 21:21:11,161.357,24.927,38735.92774
2020/8/18 21:22:11,161.788,21.167,39131.03056
2020/8/18 21:23:11,162.12,17.445,39536.55868
2020/8/18 21:24:11,162.365,13.763,39950.50722
2020/8/18 21:25:11,162.53,10.122,40370.90012
2020/8/18 21:26:11,162.622,6.522,40795.79967
2020/8/18 21:27:11,162.645,2.965,41223.3144
2020/8/18 21:28:11,162.601,-0.551,41651.60582
2020/8/18 21:29:11,162.491,-4.024,42078.89383
2020/8/18 21:30:11,162.315,-7.454,42503.46112
2020/8/18 21:31:11,162.073,-10.843,42923.65661
2020/8/18 21:32:11,161.762,-14.19,43337.89808
2020/8/18 21:33:11,161.378,-17.494,43744.67412
2020/8/18 21:34:11,160.917,-20.756,44142.54546
2020/8/18 21:35:11,160.371,-23.976,44530.14583
2020/8/18 21:35:27,160.212,-24.82,44630.70563
2020/8/18 22:15:04,30.074,-24.677,44594.25281
2020/8/18 22:16:04,29.861,-21.703,44236.92815
2020/8/18 22:17:04,29.753,-18.685,43869.45502
2020/8/18 22:18:04,29.747,-15.648,43496.08257
2020/8/18 22:19:04,29.842,-12.595,43118.22938
2020/8/18 22:20:04,30.037,-9.528,42737.36001
2020/8/18 22:21:04,30.332,-6.45,42354.9816
2020/8/18 22:22:04,30.731,-3.363,41972.63986
2020/8/18 22:23:04,31.236,-0.271,41591.91439
2020/8/18 22:24:04,31.853,2.822,41214.41328
2020/8/18 22:25:04,32.587,5.912,40841.767
2020/8/18 22:26:04,33.447,8.993,40475.62132
2020/8/18 22:27:04,34.444,12.059,40117.62951
2020/8/18 22:28:04,35.587,15.103,39769.44355
2020/8/18 22:29:04,36.891,18.116,39432.70441
2020/8/18 22:30:04,38.371,21.087,39109.03164
2020/8/18 22:31:04,40.046,24.006,38800.01198
2020/8/18 22:32:04,41.933,26.858,38507.1872
2020/8/18 22:33:04,44.056,29.626,38232.04156
2020/8/18 22:34:04,46.435,32.293,37975.9886
2020/8/18 22:35:04,49.095,34.835,37740.35787
2020/8/18 22:36:04,52.056,37.229,37526.38147
2020/8/18 22:37:04,55.338,39.447,37335.18117
2020/8/18 22:38:04,58.951,41.459,37167.75574
2020/8/18 22:39:04,62.896,43.233,37024.96961
2020/8/18 22:40:04,67.161,44.736,36907.54223
2020/8/18 22:41:04,71.713,45.937,36816.03946
2020/8/18 22:42:04,76.5,46.808,36750.86627
2020/8/18 22:43:04,81.449,47.329,36712.26187
2020/8/18 22:44:04,86.472,47.487,36700.29659
2020/8/18 22:45:04,91.472,47.279,36714.87148
2020/8/18 22:46:04,96.354,46.714,36755.71978
2020/8/18 22:47:04,101.035,45.809,36822.4111
2020/8/18 22:48:04,105.45,44.592,36914.3573
2020/8/18 22:49:04,109.553,43.092,37030.82081
2020/8/18 22:50:04,113.321,41.343,37170.92418
2020/8/18 22:51:04,116.745,39.379,37333.66153
2020/8/18 22:52:04,119.83,37.231,37517.9108
2020/8/18 22:53:04,122.592,34.93,37722.44704
2020/8/18 22:54:04,125.049,32.503,37945.956
2020/8/18 22:55:04,127.224,29.974,38187.04813
2020/8/18 22:56:04,129.139,27.363,38444.27228
2020/8/18 22:57:04,130.815,24.689,38716.12924
2020/8/18 22:58:04,132.274,21.968,39001.08468
2020/8/18 22:59:04,133.534,19.212,39297.58133
2020/8/18 23:00:04,134.611,16.435,39604.05051
2020/8/18 23:01:04,135.519,13.645,39918.92261
2020/8/18 23:02:04,136.271,10.852,40240.63667
2020/8/18 23:03:04,136.877,8.063,40567.64901
2020/8/18 23:04:04,137.346,5.285,40898.44088
2020/8/18 23:05:04,137.685,2.522,41231.5252
2020/8/18 23:06:04,137.9,-0.218,41565.45239
2020/8/18 23:07:04,137.994,-2.933,41898.81538
2020/8/18 23:08:04,137.972,-5.617,42230.25389
2020/8/18 23:09:04,137.835,-8.266,42558.45794
2020/8/18 23:10:04,137.583,-10.877,42882.17079
2020/8/18 23:11:04,137.216,-13.445,43200.19129
2020/8/18 23:12:04,136.734,-15.968,43511.37577
2020/8/18 23:13:04,136.133,-18.44,43814.63947
2020/8/18 23:14:04,135.412,-20.858,44108.95757
2020/8/18 23:15:04,134.565,-23.217,44393.36595
2020/8/18 23:15:43,133.939,-24.732,44574.27522
2020/8/18 23:51:51,55.82,-24.717,44556.74759
2020/8/18 23:52:50,55.269,-22.747,44320.51627
2020/8/18 23:53:50,54.835,-20.737,44077.17474
2020/8/18 23:54:50,54.521,-18.71,43829.83721
2020/8/18 23:55:50,54.323,-16.672,43579.49017
2020/8/18 23:56:50,54.238,-14.628,43327.13632
2020/8/18 23:57:50,54.263,-12.583,43073.79112
2020/8/18 23:58:50,54.396,-10.543,42820.47898
2020/8/18 23:59:50,54.637,-8.514,42568.22934
2020/8/19 0:00:50,54.983,-6.5,42318.0724
2020/8/19 0:01:50,55.435,-4.508,42071.03462
2020/8/19 0:02:50,55.992,-2.543,41828.13398
2020/8/19 0:03:50,56.653,-0.612,41590.37503
2020/8/19 0:04:50,57.419,1.28,41358.74371
2020/8/19 0:05:50,58.289,3.125,41134.20208
2020/8/19 0:06:50,59.263,4.916,40917.6828
2020/8/19 0:07:50,60.342,6.648,40710.08369
2020/8/19 0:08:50,61.524,8.312,40512.26216
2020/8/19 0:09:50,62.808,9.901,40325.02964
2020/8/19 0:10:50,64.192,11.407,40149.14633
2020/8/19 0:11:50,65.673,12.823,39985.31594
2020/8/19 0:12:50,67.249,14.142,39834.18068
2020/8/19 0:13:50,68.914,15.356,39696.3168
2020/8/19 0:14:50,70.662,16.458,39572.23039
2020/8/19 0:15:50,72.487,17.442,39462.35356
2020/8/19 0:16:50,74.379,18.301,39367.04157
2020/8/19 0:17:50,76.329,19.031,39286.57025
2020/8/19 0:18:50,78.326,19.628,39221.13411
2020/8/19 0:19:50,80.358,20.088,39170.84549
2020/8/19 0:20:50,82.412,20.409,39135.73406
2020/8/19 0:21:50,84.474,20.59,39115.74743
2020/8/19 0:22:50,86.531,20.633,39110.75222
2020/8/19 0:23:50,88.57,20.538,39120.53612
2020/8/19 0:24:50,90.577,20.309,39144.81058
2020/8/19 0:25:50,92.54,19.951,39183.21393
2020/8/19 0:26:50,94.447,19.467,39235.31557
2020/8/19 0:27:50,96.289,18.865,39300.62032
2020/8/19 0:28:50,98.056,18.152,39378.57319
2020/8/19 0:29:50,99.741,17.334,39468.56491
2020/8/19 0:30:50,101.337,16.421,39569.93732
2020/8/19 0:31:50,102.84,15.419,39681.98917
2020/8/19 0:32:50,104.246,14.337,39803.98205
2020/8/19 0:33:50,105.553,13.184,39935.14631
2020/8/19 0:34:50,106.759,11.968,40074.68691
2020/8/19 0:35:50,107.864,10.697,40221.78921
2020/8/19 0:36:50,108.867,9.379,40375.62466
2020/8/19 0:37:50,109.769,8.021,40535.35619
2020/8/19 0:38:50,110.572,6.631,40700.1434
2020/8/19 0:39:50,111.276,5.215,40869.14743
2020/8/19 0:40:50,111.884,3.781,41041.53558
2020/8/19 0:41:50,112.396,2.334,41216.48556
2020/8/19 0:42:50,112.816,0.881,41393.18945
2020/8/19 0:43:50,113.146,-0.574,41570.85726
2020/8/19 0:44:50,113.386,-2.024,41748.72022
2020/8/19 0:45:50,113.54,-3.464,41926.03368
2020/8/19 0:46:50,113.608,-4.891,42102.07978
2020/8/19 0:47:50,113.595,-6.298,42276.16966
2020/8/19 0:48:50,113.5,-7.683,42447.64553
2020/8/19 0:49:50,113.328,-9.041,42615.88238
2020/8/19 0:50:50,113.078,-10.367,42780.28941
2020/8/19 0:51:50,112.755,-11.659,42940.31126
2020/8/19 0:52:50,112.359,-12.913,43095.42901
2020/8/19 0:53:50,111.893,-14.124,43245.16089
2020/8/19 0:54:50,111.359,-15.291,43389.06292
2020/8/19 0:55:50,110.76,-16.41,43526.72918
2020/8/19 0:56:50,110.099,-17.479,43657.79216
2020/8/19 0:57:50,109.378,-18.494,43781.92271
2020/8/19 0:58:50,108.601,-19.453,43898.83004
2020/8/19 0:59:50,107.771,-20.353,44008.26142
2020/8/19 1:00:50,106.891,-21.194,44110.00184
2020/8/19 1:01:50,105.965,-21.972,44203.87366
2020/8/19 1:02:50,104.998,-22.686,44289.73594
2020/8/19 1:03:50,103.994,-23.336,44367.48387
2020/8/19 1:04:50,102.958,-23.919,44437.0479
2020/8/19 1:05:50,101.894,-24.435,44498.39305
2020/8/19 1:06:38,101.018,-24.802,44541.93733
2020/8/19 1:19:40,87.125,-24.943,44554.60754
2020/8/19 1:20:40,86.242,-24.568,44509.62688
2020/8/19 1:21:40,85.397,-24.149,44459.34897
2020/8/19 1:22:40,84.597,-23.692,44404.33348
2020/8/19 1:23:40,83.843,-23.2,44344.94711
2020/8/19 1:24:40,83.136,-22.675,44281.56386
2020/8/19 1:25:40,82.479,-22.121,44214.56317
2020/8/19 1:26:40,81.87,-21.543,44144.32808
2020/8/19 1:27:40,81.311,-20.942,44071.24334
2020/8/19 1:28:40,80.801,-20.322,43995.69356
2020/8/19 1:29:40,80.341,-19.687,43918.06136
2020/8/19 1:30:40,79.929,-19.039,43838.72554
2020/8/19 1:31:40,79.566,-18.381,43758.05927
2020/8/19 1:32:40,79.249,-17.717,43676.42832
2020/8/19 1:33:40,78.979,-17.049,43594.18938
2020/8/19 1:34:40,78.753,-16.38,43511.68835
2020/8/19 1:35:40,78.572,-15.713,43429.25883
2020/8/19 1:36:40,78.432,-15.05,43347.22053
2020/8/19 1:37:40,78.332,-14.394,43265.87793
2020/8/19 1:38:40,78.272,-13.745,43185.51894
2020/8/19 1:39:40,78.249,-13.108,43106.4137
2020/8/19 1:40:40,78.261,-12.484,43028.81349
2020/8/19 1:41:40,78.306,-11.873,42952.9498
2020/8/19 1:42:40,78.382,-11.279,42879.03352
2020/8/19 1:43:40,78.488,-10.702,42807.25426
2020/8/19 1:44:40,78.622,-10.144,42737.77984
2020/8/19 1:45:40,78.78,-9.606,42670.75593
2020/8/19 1:46:40,78.962,-9.088,42606.30585
2020/8/19 1:47:40,79.165,-8.592,42544.53053
2020/8/19 1:48:40,79.386,-8.118,42485.50863
2020/8/19 1:49:40,79.625,-7.667,42429.2968
2020/8/19 1:50:40,79.879,-7.238,42375.93017
2020/8/19 1:51:40,80.146,-6.832,42325.42288
2020/8/19 1:52:40,80.424,-6.45,42277.76887
2020/8/19 1:53:40,80.711,-6.089,42232.94274
2020/8/19 1:54:40,81.006,-5.752,42190.90078
2020/8/19 1:55:40,81.307,-5.436,42151.58204
2020/8/19 1:56:40,81.611,-5.141,42114.90969
2020/8/19 1:57:40,81.918,-4.867,42080.7923
2020/8/19 1:58:40,82.227,-4.613,42049.1253
2020/8/19 1:59:40,82.536,-4.377,42019.79251
2020/8/19 2:00:40,82.843,-4.16,41992.66769
2020/8/19 2:01:40,83.148,-3.958,41967.61619
2020/8/19 2:02:40,83.451,-3.773,41944.49662
2020/8/19 2:03:40,83.749,-3.602,41923.16253
2020/8/19 2:04:40,84.044,-3.444,41903.46411
2020/8/19 2:05:40,84.333,-3.298,41885.24988
2020/8/19 2:06:40,84.618,-3.163,41868.36835
2020/8/19 2:07:40,84.897,-3.037,41852.66968
2020/8/19 2:08:40,85.171,-2.92,41838.00728
2020/8/19 2:09:40,85.44,-2.81,41824.23934
2020/8/19 2:10:40,85.704,-2.706,41811.23033
2020/8/19 2:11:40,85.964,-2.608,41798.85241
2020/8/19 2:12:40,86.219,-2.513,41786.98673
2020/8/19 2:13:40,86.471,-2.421,41775.52468
2020/8/19 2:14:40,86.72,-2.333,41764.36907
2020/8/19 2:15:40,86.967,-2.245,41753.43505
2020/8/19 2:16:40,87.213,-2.159,41742.65114
2020/8/19 2:17:40,87.458,-2.074,41731.95999
2020/8/19 2:18:40,87.704,-1.989,41721.31903
2020/8/19 2:19:40,87.952,-1.905,41710.70105
2020/8/19 2:20:40,88.202,-1.82,41700.09465
2020/8/19 2:21:40,88.455,-1.735,41689.50447
2020/8/19 2:22:40,88.714,-1.651,41678.95139
2020/8/19 2:23:40,88.978,-1.568,41668.47255
2020/8/19 2:24:40,89.248,-1.485,41658.12121
2020/8/19 2:25:40,89.526,-1.404,41647.96653
2020/8/19 2:26:40,89.813,-1.325,41638.09317
2020/8/19 2:27:40,90.109,-1.249,41628.60076
2020/8/19 2:28:40,90.416,-1.177,41619.60324
2020/8/19 2:29:40,90.733,-1.11,41611.22812
2020/8/19 2:30:40,91.061,-1.05,41603.61549
2020/8/19 2:31:40,91.402,-0.996,41596.91706
2020/8/19 2:32:40,91.754,-0.952,41591.29497
2020/8/19 2:33:40,92.119,-0.918,41586.92051
2020/8/19 2:34:40,92.497,-0.895,41583.97276
2020/8/19 2:35:40,92.887,-0.885,41582.63717
2020/8/19 2:36:40,93.289,-0.89,41583.1039
2020/8/19 2:37:40,93.704,-0.911,41585.56626
2020/8/19 2:38:40,94.13,-0.95,41590.21899
2020/8/19 2:39:40,94.566,-1.008,41597.25646
2020/8/19 2:40:40,95.012,-1.088,41606.87088
2020/8/19 2:41:40,95.467,-1.189,41619.25047
2020/8/19 2:42:40,95.93,-1.315,41634.57755
2020/8/19 2:43:40,96.399,-1.466,41653.02671
2020/8/19 2:44:40,96.873,-1.643,41674.76299
2020/8/19 2:45:40,97.351,-1.849,41699.93995
2020/8/19 2:46:40,97.829,-2.083,41728.69795
2020/8/19 2:47:40,98.307,-2.347,41761.16241
2020/8/19 2:48:40,98.783,-2.642,41797.44216
2020/8/19 2:49:40,99.254,-2.969,41837.62783
2020/8/19 2:50:40,99.718,-3.327,41881.79045
2020/8/19 2:51:40,100.173,-3.718,41929.98004
2020/8/19 2:52:40,100.617,-4.141,41982.22449
2020/8/19 2:53:40,101.046,-4.597,42038.52834
2020/8/19 2:54:40,101.459,-5.085,42098.87201
2020/8/19 2:55:40,101.854,-5.605,42163.21092
2020/8/19 2:56:40,102.226,-6.156,42231.47501
2020/8/19 2:57:40,102.575,-6.738,42303.56825
2020/8/19 2:58:40,102.898,-7.35,42379.36845
2020/8/19 2:59:40,103.192,-7.99,42458.72717
2020/8/19 3:00:40,103.454,-8.657,42541.46994
2020/8/19 3:01:40,103.683,-9.349,42627.39647
2020/8/19 3:02:40,103.875,-10.066,42716.28119
2020/8/19 3:03:40,104.03,-10.805,42807.87391
2020/8/19 3:04:40,104.143,-11.563,42901.90067
2020/8/19 3:05:40,104.214,-12.339,42998.06469
2020/8/19 3:06:40,104.24,-13.131,43096.04753
2020/8/19 3:07:40,104.22,-13.935,43195.51037
2020/8/19 3:08:40,104.15,-14.75,43296.09542
2020/8/19 3:09:40,104.03,-15.572,43397.4274
2020/8/19 3:10:40,103.857,-16.398,43499.11525
2020/8/19 3:11:40,103.631,-17.225,43600.75376
2020/8/19 3:12:40,103.349,-18.051,43701.92543
2020/8/19 3:13:40,103.01,-18.871,43802.20234
2020/8/19 3:14:40,102.613,-19.683,43901.14803
2020/8/19 3:15:40,102.158,-20.483,43998.3195
2020/8/19 3:16:40,101.643,-21.266,44093.26922
2020/8/19 3:17:40,101.067,-22.031,44185.54713
2020/8/19 3:18:40,100.431,-22.772,44274.7027
2020/8/19 3:19:40,99.735,-23.485,44360.28694
2020/8/19 3:20:40,98.979,-24.168,44441.85446
2020/8/19 3:21:17,98.487,-24.568,44489.55378
2020/8/19 3:42:09,73.888,-24.962,44536.29918
2020/8/19 3:43:08,72.778,-24.191,44444.51248
2020/8/19 3:44:08,71.703,-23.339,44342.60164
2020/8/19 3:45:08,70.682,-22.417,44231.8058
2020/8/19 3:46:08,69.719,-21.427,44112.3321
2020/8/19 3:47:08,68.818,-20.371,43984.42821
2020/8/19 3:48:08,67.983,-19.254,43848.38263
2020/8/19 3:49:08,67.215,-18.076,43704.52508
2020/8/19 3:50:08,66.519,-16.843,43553.22664
2020/8/19 3:51:08,65.896,-15.557,43394.89985
2020/8/19 3:52:08,65.348,-14.221,43229.99852
2020/8/19 3:53:08,64.879,-12.839,43059.01757
2020/8/19 3:54:08,64.489,-11.414,42882.49254
2020/8/19 3:55:08,64.182,-9.952,42700.99901
2020/8/19 3:56:08,63.958,-8.454,42515.15175
2020/8/19 3:57:08,63.819,-6.927,42325.60373
2020/8/19 3:58:08,63.768,-5.373,42133.04478
2020/8/19 3:59:08,63.807,-3.798,41938.20006
2020/8/19 4:00:00,63.914,-2.419,41768.00985
